id,name,startedAt,endedAt,postureStanding ,postureSittingPublic ,postureSittingPrivate ,postureSitting ,postureLying ,genderMale ,genderFemale ,age0To14 ,age15To24 ,age25To64 ,age65Plus ,activityConsuming ,activityPlaying ,activitySleep ,activityCulturallyEngaged ,activityWaitingTransport ,activityCommercial ,activityPet ,activitySubstanceUse ,activityHomelessCamping ,activityPanhandling ,location
SFCC5508,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5509,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5510,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5511,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5512,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5513,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5514,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5515,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5516,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5517,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,1,,,,,,,,,"-122.414, 37.78"
SFCC5518,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,1,,,,,,,,,"-122.414, 37.78"
SFCC5519,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.414, 37.78"
SFCC5520,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5521,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5522,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,,1,,1,,,1,,,,1,,,,,,,,"-122.414, 37.78"
SFCC5523,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,,1,,1,,,1,,,,1,,,,,,,,"-122.414, 37.78"
SFCC5524,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5525,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5526,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5527,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5528,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5529,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5530,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,,1,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5531,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,1,,,,,,,,"-122.414, 37.78"
SFCC5532,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5533,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,,1,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5534,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5535,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5536,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5537,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5538,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,1,,,,,"-122.414, 37.78"
SFCC5539,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5540,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5541,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5542,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,,1,,,,,,,,,,,"-122.414, 37.78"
SFCC5543,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,,1,,,,,,,,,,,"-122.414, 37.78"
SFCC5544,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5545,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5546,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5547,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5548,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,1,,,,,,,"-122.414, 37.78"
SFCC5549,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,1,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5550,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,1,,,,,,,,,,"-122.414, 37.78"
SFCC5551,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,,1,,,1,,,1,,,,,,,,,"-122.414, 37.78"
SFCC5552,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5553,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5554,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5555,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,1,,,,,,,,,"-122.414, 37.78"
SFCC5556,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,1,,,,,,,,,"-122.414, 37.78"
SFCC5557,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,1,,,,,,,,,"-122.414, 37.78"
SFCC5558,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,,1,,,1,,,1,,,,,,,,,"-122.414, 37.78"
SFCC5559,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,,1,,,,,,1,,,,,,,,,"-122.414, 37.78"
SFCC5560,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,,1,,,,,,1,,,,,,,,,"-122.414, 37.78"
SFCC5561,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5562,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,1,,,,,,,,,,,,,,"-122.414, 37.78"
SFCC5563,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,,,,,,,,,,,,,,,"-122.414, 37.78"
SFCC5564,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,,1,,,,,,,,,,,,,"-122.414, 37.78"
SFCC5565,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5566,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5567,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5568,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5569,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5570,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,1,,,,,,,,,,1,,,"-122.414, 37.78"
SFCC5571,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,1,,,"-122.414, 37.78"
SFCC5572,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5573,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5574,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5575,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5576,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5577,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,1,,,"-122.414, 37.78"
SFCC5578,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5579,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5580,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5581,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5582,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5583,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5584,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,,1,1,,,1,,,,,,,,,,,,,"-122.414, 37.78"
SFCC5585,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,,1,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5586,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,,1,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5587,UN Plaza,05/25/17 02:00 PM,05/25/17 02:10 PM,,,,,1,1,,1,,,,,,,,,,,,,,"-122.414, 37.78"
SFCC5588,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,1,,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5589,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5590,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5591,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5592,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,1,,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5593,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,1,,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5594,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,1,,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5595,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5596,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5597,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5598,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5599,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5600,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5601,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5602,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5603,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5604,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5605,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5606,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5607,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5608,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5609,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5610,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,,1,,,,1,,,,1,,1,,,,,,,,,,"-122.416, 37.7796"
SFCC5611,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,,1,,,,1,,,,,1,,,,,,,,,,,"-122.416, 37.7796"
SFCC5612,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,,1,,,,,1,,,,1,,,,,,,,,,,"-122.416, 37.7796"
SFCC5613,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,,1,,,,,1,,,,1,,1,,,,,,,,,"-122.416, 37.7796"
SFCC5614,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,,1,,,,,1,,,,1,1,,,,,,,,,,"-122.416, 37.7796"
SFCC5615,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,,1,,,,,1,,,,1,1,,,,,,,,,,"-122.416, 37.7796"
SFCC5616,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,,1,,,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5617,Library Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,,1,,,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC5618,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,46,,,,,14,32,17,,20,9,,,,,,46,,,,,"-122.414, 37.78"
SFCC5619,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,2,,,,,2,,,,2,,,,,2,,,,,,,"-122.414, 37.78"
SFCC5620,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,44,,,,,11,33,,,32,12,,,,,,44,,,,,"-122.414, 37.78"
SFCC5621,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,,,,2,,2,,,,2,,,,,,,,,,,,"-122.414, 37.78"
SFCC5622,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,3,,,,,3,,,,2,1,,,,,,,,,,,"-122.414, 37.78"
SFCC5623,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,39,,,,,19,20,,,26,13,,,,,,,,,,,"-122.414, 37.78"
SFCC5624,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,10,,,,,4,6,,,10,,,,,9,,,,,,,"-122.414, 37.78"
SFCC5625,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5626,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,,1,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5627,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,2,,,,,1,1,,,2,,,,,,,,,,,,"-122.414, 37.78"
SFCC5628,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5629,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5630,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,8,,4,,,6,6,,,12,,,,,,,,,,,,"-122.414, 37.78"
SFCC5631,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,2,,2,1,,,3,,,,,,,,,,,,"-122.414, 37.78"
SFCC5632,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5633,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,9,,,,,1,8,,,7,2,,,,,,9,,,,,"-122.414, 37.78"
SFCC5634,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,9,,,,,4,5,,,6,3,,,,,,9,,,,,"-122.414, 37.78"
SFCC5635,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,,1,,,,1,,,,,,,,,,,"-122.414, 37.78"
SFCC5636,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,2,,,,,1,1,,,2,,,,,,,,,,,,"-122.414, 37.78"
SFCC5637,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,15,,,,,5,10,,,15,,,,,,,,,,,,"-122.414, 37.78"
SFCC5638,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,3,,,,,3,,,,3,,,,,3,,,,,,,"-122.414, 37.78"
SFCC5639,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,9,,,,,8,1,7,,2,,,,,6,,3,,,,,"-122.414, 37.78"
SFCC5640,UN Plaza,06/07/17 02:00 PM,06/07/17 02:10 PM,1,,,,,1,,,,1,,,,,,,1,,,,,"-122.414, 37.78"
SFCC5641,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC5642,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC5643,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC5644,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC5645,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5646,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC5647,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5648,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC5649,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5650,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,1,,,,,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5651,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC5652,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5653,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5654,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5655,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC5656,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,1,,,,,1,,,,,1,,,,,,,,,,,"-122.418, 37.7796"
SFCC5657,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,1,,,,,,1,,,,1,,,,,,,,,,,"-122.418, 37.7796"
SFCC5658,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC5659,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC5660,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC5661,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC5662,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC5663,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5664,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5665,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5666,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5667,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5668,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5669,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC5670,Civic Center Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,,1,,,1,,,1,,,,,,,,,"-122.418, 37.7796"
SFCC5671,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5672,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5673,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5674,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5675,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5676,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,1,,,,,1,,,,,1,,,,,,,,,,,"-122.414, 37.78"
SFCC5677,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,1,,,"-122.414, 37.78"
SFCC5678,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5679,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5680,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5681,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5682,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5683,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5684,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC5685,UN Plaza,06/10/17 02:00 PM,06/10/17 02:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
