Unique_ID,Study_ID,Location_ID,Survey_ID,Day_of_Week,Time_of_Day,Date,Start_time,End_time,Conditions,Weather,Temperature,Surveyor,Row_ID,Row_Total,Male,Female,Gender Unknown,Total_Supported_or_Assisted,GroupSize_1,GroupSize_2,GroupSize_3,GroupSize_4,GroupSize_5,GroupSize_6,GroupSize_7,GroupSize_8,GroupSize_9,GroupSize_10+,Notes
152,2018 People Moving Counts,RAV4,Weekday2_Midday,Weekday,Midday,20180914,1250,1300,,Light Clouds,63,UD4H,1,1,,,,,1,0,0,0,0,0,0,0,0,0,
153,2018 People Moving Counts,RAV4,Weekday2_Midday,Weekday,Midday,20180914,1300,1310,,Light Clouds,63,UD4H,2,4,2,2,0,0,,,,,,,,,,,
154,2018 People Moving Counts,RAV4,Weekday2_Evening,Weekday,Evening,20180914,1646,1656,,Heavy Clouds,65,UD4H,1,11,,,,,11,0,0,0,0,0,0,0,0,0,
155,2018 People Moving Counts,RAV4,Weekday2_Evening,Weekday,Evening,20180914,1656,1706,,Heavy Clouds,65,UD4H,2,7,4,3,0,0,,,,,,,,,,,
156,2018 People Moving Counts,RAV4,Weekend_Midday,Weekend,Midday,20180915,1302,1312,,Heavy Clouds,64,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
157,2018 People Moving Counts,RAV4,Weekend_Midday,Weekend,Midday,20180915,1312,1322,,Heavy Clouds,64,UD4H,2,1,1,0,0,0,,,,,,,,,,,
158,2018 People Moving Counts,RAV4,Weekend_Evening,Weekend,Evening,20180915,1646,1656,,Light Rain,63,UD4H,1,10,,,,,8,1,0,0,0,0,0,0,0,0,
159,2018 People Moving Counts,RAV4,Weekend_Evening,Weekend,Evening,20180915,1657,1707,,Light Rain,63,UD4H,2,2,2,0,0,0,,,,,,,,,,,
160,2018 People Moving Counts,WHP2,Weekday1_Morning,Weekday,Morning,20180919,0908,0918,,Sun-Shaded,54,UD4H,1,5,,,,,2,0,1,0,0,0,0,0,0,0,
161,2018 People Moving Counts,WHP2,Weekday1_Morning,Weekday,Morning,20180919,0918,0928,,Sun-Shaded,54,UD4H,2,1,1,0,0,0,,,,,,,,,,,
162,2018 People Moving Counts,WHP2,Weekday1_Midday,Weekday,Midday,20180919,1243,1253,,Sun-Shaded,65,UD4H,1,0,,,,,0,0,0,0,0,0,0,0,0,0,
163,2018 People Moving Counts,WHP2,Weekday1_Midday,Weekday,Midday,20180919,1253,1303,,Sun-Shaded,65,UD4H,2,3,0,3,0,0,,,,,,,,,,,
164,2018 People Moving Counts,WHP2,Weekday1_Evening,Weekday,Evening,20180919,1642,1652,,Sun-Shaded,68,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
165,2018 People Moving Counts,WHP2,Weekday1_Evening,Weekday,Evening,20180919,1652,1702,,Sun-Shaded,68,UD4H,2,3,2,1,0,0,,,,,,,,,,,
166,2018 People Moving Counts,WHP2,Weekday2_Morning,Weekday,Morning,20180920,0902,0912,,Heavy Clouds,56,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
167,2018 People Moving Counts,WHP2,Weekday2_Morning,Weekday,Morning,20180920,0912,0922,,Heavy Clouds,56,UD4H,2,3,2,1,0,0,,,,,,,,,,,
168,2018 People Moving Counts,WHP2,Weekday2_Midday,Weekday,Midday,20180920,1242,1252,,Light Clouds,64,UD4H,1,1,,,,,1,0,0,0,0,0,0,0,0,0,
169,2018 People Moving Counts,WHP2,Weekday2_Midday,Weekday,Midday,20180920,1252,1302,,Light Clouds,64,UD4H,2,4,1,3,0,0,,,,,,,,,,,
170,2018 People Moving Counts,WHP2,Weekday2_Evening,Weekday,Evening,20180920,1642,1652,,Heavy Clouds,60,UD4H,1,4,,,,,2,1,0,0,0,0,0,0,0,0,
171,2018 People Moving Counts,WHP2,Weekday2_Evening,Weekday,Evening,20180920,1652,1702,,Heavy Clouds,60,UD4H,2,1,1,0,0,0,,,,,,,,,,,
172,2018 People Moving Counts,WHP2,Weekend_Midday,Weekend,Midday,20180922,1245,1255,,Light Clouds,65,UD4H,1,3,,,,,3,0,0,0,0,0,0,0,0,0,
173,2018 People Moving Counts,WHP2,Weekend_Midday,Weekend,Midday,20180922,1255,1305,,Light Clouds,65,UD4H,2,5,1,4,0,0,,,,,,,,,,,
174,2018 People Moving Counts,WHP2,Weekend_Evening,Weekend,Evening,20180922,1645,1655,,Light Rain,66,UD4H,1,1,,,,,1,0,0,0,0,0,0,0,0,0,
175,2018 People Moving Counts,WHP2,Weekend_Evening,Weekend,Evening,20180922,1655,1705,,Light Rain,66,UD4H,2,1,1,0,0,0,,,,,,,,,,,
176,2018 People Moving Counts,OTH2,Weekday1_Morning,Weekday,Morning,20180814,0940,0950,,Light Clouds,68,UD4H,1,12,,,,,8,2,0,0,0,0,0,0,0,0,
177,2018 People Moving Counts,OTH2,Weekday1_Morning,Weekday,Morning,20180814,0951,1001,,Light Clouds,68,UD4H,2,5,2,3,0,1,,,,,,,,,,,
178,2018 People Moving Counts,OTH2,Weekday1_Midday,Weekday,Midday,20180814,1317,1327,,Light Clouds,76,UD4H,1,8,,,,,8,0,0,0,0,0,0,0,0,0,
179,2018 People Moving Counts,OTH2,Weekday1_Midday,Weekday,Midday,20180814,1327,1337,,Light Clouds,76,UD4H,2,9,6,3,0,1,,,,,,,,,,,
180,2018 People Moving Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1655,1705,,Light Clouds,80,UD4H,1,10,,,,,8,1,0,0,0,0,0,0,0,0,
181,2018 People Moving Counts,OTH2,Weekday1_Evening,Weekday,Evening,20180814,1724,1734,,Light Clouds,80,UD4H,2,11,9,2,0,0,,,,,,,,,,,
182,2018 People Moving Counts,OTH2,Weekend_Midday,Weekend,Midday,20180818,1358,1408,,Sun-Shaded,71,UD4H,1,9,,,,,1,0,1,0,1,0,0,0,0,0,
183,2018 People Moving Counts,OTH2,Weekend_Midday,Weekend,Midday,20180818,1409,1419,,Sun-Shaded,71,UD4H,2,4,2,1,1,1,,,,,,,,,,,
184,2018 People Moving Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1657,1707,,Sun-Shaded,75,UD4H,1,4,,,,,4,0,0,0,0,0,0,0,0,0,
185,2018 People Moving Counts,OTH2,Weekend_Evening,Weekend,Evening,20180818,1708,1718,,Sun-Shaded,75,UD4H,2,10,4,6,0,0,,,,,,,,,,,
186,2018 People Moving Counts,OTH2,Weekday2_Morning,Weekday,Morning,20180820,0957,1007,,Sun-Shaded,65,UD4H,1,6,,,,,2,2,0,0,0,0,0,0,0,0,
187,2018 People Moving Counts,OTH2,Weekday2_Morning,Weekday,Morning,20180820,1007,1017,,Sun-Shaded,65,UD4H,2,4,4,0,0,1,,,,,,,,,,,
188,2018 People Moving Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1326,1336,,Sun-Shaded,77,UD4H,1,15,,,,,5,0,1,0,0,0,1,0,0,0,
189,2018 People Moving Counts,OTH2,Weekday2_Midday,Weekday,Midday,20180820,1338,1348,,Sun-Shaded,77,UD4H,2,13,5,7,1,1,,,,,,,,,,,
190,2018 People Moving Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1656,1706,,Heavy Clouds,80,UD4H,1,7,,,,,7,0,0,0,0,0,0,0,0,0,
191,2018 People Moving Counts,OTH2,Weekday2_Evening,Weekday,Evening,20180820,1707,1717,,Heavy Clouds,80,UD4H,2,10,6,4,0,0,,,,,,,,,,,
192,2018 People Moving Counts,MAM1,Weekday1_Morning,Weekday,Morning,20180816,0820,0830,,Heavy Clouds,61,UD4H,1,3,,,,,3,0,0,0,0,0,0,0,0,0,
193,2018 People Moving Counts,MAM1,Weekday1_Morning,Weekday,Morning,20180816,0830,0840,,Heavy Clouds,61,UD4H,2,7,2,4,1,0,,,,,,,,,,,
194,2018 People Moving Counts,MAM1,Weekday1_Midday,Weekday,Midday,20180816,1214,1224,,Heavy Clouds,67,UD4H,1,5,,,,,5,0,0,0,0,0,0,0,0,0,
195,2018 People Moving Counts,MAM1,Weekday1_Midday,Weekday,Midday,20180816,1224,1234,,Heavy Clouds,67,UD4H,2,6,0,4,2,0,,,,,,,,,,,
196,2018 People Moving Counts,MAM1,Weekday1_Evening,Weekday,Evening,20180816,1602,1612,,Light Clouds,74,UD4H,1,5,,,,,3,1,0,0,0,0,0,0,0,0,
197,2018 People Moving Counts,MAM1,Weekday1_Evening,Weekday,Evening,20180816,1613,1623,,Light Clouds,74,UD4H,2,8,6,2,0,0,,,,,,,,,,,
198,2018 People Moving Counts,MAM1,Weekday2_Morning,Weekday,Morning,20180817,0809,0819,,Heavy Clouds,58,UD4H,1,3,,,,,0,0,1,0,0,0,0,0,0,0,
199,2018 People Moving Counts,MAM1,Weekday2_Morning,Weekday,Morning,20180817,0820,0830,,Heavy Clouds,58,UD4H,2,3,0,3,0,0,,,,,,,,,,,
200,2018 People Moving Counts,MAM1,Weekday2_Midday,Weekday,Midday,20180817,1206,1216,,Sun-Exposed,63,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
201,2018 People Moving Counts,MAM1,Weekday2_Midday,Weekday,Midday,20180817,1219,1229,,Sun-Exposed,63,UD4H,2,3,2,1,0,0,,,,,,,,,,,
202,2018 People Moving Counts,MAM1,Weekday2_Evening,Weekday,Evening,20180817,1608,1618,,Sun-Shaded,72,UD4H,1,12,,,,,6,1,0,1,0,0,0,0,0,0,
203,2018 People Moving Counts,MAM1,Weekday2_Evening,Weekday,Evening,20180817,1618,1628,,Sun-Shaded,72,UD4H,2,7,2,5,0,0,,,,,,,,,,,
204,2018 People Moving Counts,MAM1,Weekend_Midday,Weekend,Midday,20180825,1247,1257,,Heavy Clouds,59,UD4H,1,3,,,,,1,1,0,0,0,0,0,0,0,0,
205,2018 People Moving Counts,MAM1,Weekend_Midday,Weekend,Midday,20180825,1259,1309,,Heavy Clouds,59,UD4H,2,6,4,2,0,0,,,,,,,,,,,
206,2018 People Moving Counts,MAM1,Weekend_Evening,Weekend,Evening,20180825,1527,1537,,Heavy Clouds,63,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
207,2018 People Moving Counts,MAM1,Weekend_Evening,Weekend,Evening,20180825,1538,1548,,Heavy Clouds,63,UD4H,2,4,2,2,0,0,,,,,,,,,,,
208,2018 People Moving Counts,PIK4,Weekday1_Morning,Weekday,Morning,20180723,0912,0922,,Sun-Shaded,72,UD4H,1,30,,,,,26,2,0,0,0,0,0,0,0,0,
209,2018 People Moving Counts,PIK4,Weekday1_Morning,Weekday,Morning,20180723,0924,0934,,Sun-Shaded,72,UD4H,2,32,18,14,0,0,,,,,,,,,,,
210,2018 People Moving Counts,PIK4,Weekday1_Midday,Weekday,Midday,20180723,1317,1327,,Sun-Shaded,80,UD4H,1,18,,,,,18,0,0,0,0,0,0,0,0,0,
211,2018 People Moving Counts,PIK4,Weekday1_Midday,Weekday,Midday,20180723,1328,1338,,Sun-Shaded,80,UD4H,2,19,8,11,0,0,,,,,,,,,,,
212,2018 People Moving Counts,PIK4,Weekday1_Evening,Weekday,Evening,20180723,1845,1855,,Sun-Shaded,75,UD4H,1,39,,,,,20,8,1,0,0,0,0,0,0,0,
213,2018 People Moving Counts,PIK4,Weekday1_Evening,Weekday,Evening,20180723,1855,1905,,Sun-Shaded,75,UD4H,2,77,44,33,0,0,,,,,,,,,,,
214,2018 People Moving Counts,PIK4,Weekday2_Morning,Weekday,Morning,20180724,0855,0905,,Sun-Shaded,74,UD4H,1,31,,,,,29,1,0,0,0,0,0,0,0,0,
215,2018 People Moving Counts,PIK4,Weekday2_Morning,Weekday,Morning,20180724,0905,0915,,Sun-Shaded,74,UD4H,2,50,34,16,0,0,,,,,,,,,,,
216,2018 People Moving Counts,PIK4,Weekday2_Midday,Weekday,Midday,20180724,1244,1254,,Sun-Shaded,72,UD4H,1,22,,,,,13,3,1,0,0,0,0,0,0,0,
217,2018 People Moving Counts,PIK4,Weekday2_Midday,Weekday,Midday,20180724,1255,1305,,Sun-Shaded,72,UD4H,2,31,14,17,0,0,,,,,,,,,,,
218,2018 People Moving Counts,PIK4,Weekday2_Evening,Weekday,Evening,20180724,1653,1703,,Sun-Shaded,85,UD4H,1,45,,,,,39,3,0,0,0,0,0,0,0,0,
219,2018 People Moving Counts,PIK4,Weekday2_Evening,Weekday,Evening,20180724,1704,1714,,Sun-Shaded,85,UD4H,2,63,35,28,0,0,,,,,,,,,,,
220,2018 People Moving Counts,PIK4,Weekend_Midday,Weekend,Midday,20180818,1301,1311,,Sun-Shaded,72,UD4H,1,43,,,,,28,6,1,0,0,0,0,0,0,0,
221,2018 People Moving Counts,PIK4,Weekend_Midday,Weekend,Midday,20180818,1312,1322,,Sun-Shaded,72,UD4H,2,30,18,12,0,0,,,,,,,,,,,
222,2018 People Moving Counts,PIK4,Weekend_Evening,Weekend,Evening,20180818,1657,1707,,Sun-Shaded,77,UD4H,1,31,,,,,16,6,1,0,0,0,0,0,0,0,
223,2018 People Moving Counts,PIK4,Weekend_Evening,Weekend,Evening,20180818,1708,1718,,Sun-Shaded,77,UD4H,2,48,26,22,0,0,,,,,,,,,,,
224,2018 People Moving Counts,BEA1,Weekend_Midday,Weekend,Midday,20180721,1307,1317,,Sun-Exposed,68,UD4H,1,4,,,,,2,1,0,0,0,0,0,0,0,0,
225,2018 People Moving Counts,BEA1,Weekend_Midday,Weekend,Midday,20180721,1317,1327,,Sun-Exposed,68,UD4H,2,13,7,6,0,0,,,,,,,,,,,
226,2018 People Moving Counts,BEA1,Weekend_Evening,Weekend,Evening,20180721,1634,1644,,Light Clouds,68,UD4H,1,5,,,,,1,2,0,0,0,0,0,0,0,0,
227,2018 People Moving Counts,BEA1,Weekend_Evening,Weekend,Evening,20180721,1645,1655,,Light Clouds,68,UD4H,2,4,2,2,0,0,,,,,,,,,,,
228,2018 People Moving Counts,BEA1,Weekday1_Morning,Weekday,Morning,20180725,0913,0923,,Sun-Shaded,65,UD4H,1,10,,,,,5,1,1,0,0,0,0,0,0,0,
229,2018 People Moving Counts,BEA1,Weekday1_Morning,Weekday,Morning,20180725,0924,0934,,Sun-Shaded,65,UD4H,2,6,5,1,0,0,,,,,,,,,,,
230,2018 People Moving Counts,BEA1,Weekday1_Midday,Weekday,Midday,20180725,1250,1300,event:commercial_event,Sun-Shaded,72,UD4H,1,6,,,,,6,0,0,0,0,0,0,0,0,0,
231,2018 People Moving Counts,BEA1,Weekday1_Midday,Weekday,Midday,20180725,1302,1312,event:commercial_event,Sun-Shaded,72,UD4H,2,4,3,1,0,0,,,,,,,,,,,
232,2018 People Moving Counts,BEA1,Weekday1_Evening,Weekday,Evening,20180725,1648,1658,,Sun-Shaded,72,UD4H,1,3,,,,,3,0,0,0,0,0,0,0,0,0,
233,2018 People Moving Counts,BEA1,Weekday1_Evening,Weekday,Evening,20180725,1659,1709,,Sun-Shaded,72,UD4H,2,10,9,1,0,0,,,,,,,,,,,
234,2018 People Moving Counts,BEA1,Weekday2_Morning,Weekday,Morning,20180727,0852,0902,,Sun-Shaded,62,UD4H,1,8,,,,,2,0,2,0,0,0,0,,,,
235,2018 People Moving Counts,BEA1,Weekday2_Morning,Weekday,Morning,20180727,0905,0915,,Sun-Shaded,62,UD4H,2,2,1,1,0,0,,,,,,,,,,,
236,2018 People Moving Counts,BEA1,Weekday2_Midday,Weekday,Midday,20180727,1302,1312,event:commercial_event,Sun-Shaded,72,UD4H,1,12,,,,,10,1,0,0,0,0,0,0,0,0,
237,2018 People Moving Counts,BEA1,Weekday2_Midday,Weekday,Midday,20180727,1314,1324,event:commercial_event,Sun-Shaded,72,UD4H,2,9,4,5,0,0,,,,,,,,,,,
238,2018 People Moving Counts,BEA1,Weekday2_Evening,Weekday,Evening,20180727,1650,1700,event:commercial_event,Sun-Shaded,84,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
239,2018 People Moving Counts,BEA1,Weekday2_Evening,Weekday,Evening,20180727,1701,1711,event:commercial_event,Sun-Shaded,84,UD4H,2,6,4,2,0,0,,,,,,,,,,,
240,2018 People Moving Counts,UNI4,Weekday1_Morning,Weekday,Morning,20180816,0852,0902,,Heavy Clouds,60,UD4H,1,46,,,,,34,6,0,0,0,0,0,0,0,0,
241,2018 People Moving Counts,UNI4,Weekday1_Morning,Weekday,Morning,20180816,0902,0912,,Heavy Clouds,60,UD4H,2,33,21,10,2,0,,,,,,,,,,,
242,2018 People Moving Counts,UNI4,Weekday1_Midday,Weekday,Midday,20180816,1250,1300,,Heavy Clouds,63,UD4H,1,86,,,,,37,11,4,0,0,1,0,0,1,0,
243,2018 People Moving Counts,UNI4,Weekday1_Midday,Weekday,Midday,20180816,1300,1310,,Heavy Clouds,63,UD4H,2,85,60,25,0,0,,,,,,,,,,,
244,2018 People Moving Counts,UNI4,Weekday1_Evening,Weekday,Evening,20180816,1703,1713,,Sun-Exposed,73,UD4H,1,58,,,,,33,6,3,1,0,0,0,0,0,0,
245,2018 People Moving Counts,UNI4,Weekday1_Evening,Weekday,Evening,20180816,1713,1723,,Sun-Exposed,73,UD4H,2,68,38,27,3,0,,,,,,,,,,,
246,2018 People Moving Counts,UNI4,Weekday2_Morning,Weekday,Morning,20180817,0854,0904,,Sun-Exposed,60,UD4H,1,28,,,,,18,3,0,1,0,0,0,0,0,0,
247,2018 People Moving Counts,UNI4,Weekday2_Morning,Weekday,Morning,20180817,0904,0914,,Sun-Exposed,60,UD4H,2,23,10,12,1,0,,,,,,,,,,,
248,2018 People Moving Counts,UNI4,Weekday2_Midday,Weekday,Midday,20180817,1247,1257,,Sun-Exposed,60,UD4H,1,87,,,,,32,16,2,3,1,0,0,0,0,0,
249,2018 People Moving Counts,UNI4,Weekday2_Midday,Weekday,Midday,20180817,1257,1307,,Sun-Exposed,60,UD4H,2,74,44,30,0,1,,,,,,,,,,,
250,2018 People Moving Counts,UNI4,Weekday2_Evening,Weekday,Evening,20180817,1645,1655,,Sun-Shaded,72,UD4H,1,48,,,,,25,6,2,0,1,0,0,0,0,0,
251,2018 People Moving Counts,UNI4,Weekday2_Evening,Weekday,Evening,20180817,1655,1705,,Sun-Shaded,72,UD4H,2,55,27,27,1,1,,,,,,,,,,,
252,2018 People Moving Counts,UNI4,Weekend_Midday,Weekend,Midday,20180825,1255,1305,,Heavy Clouds,61,UD4H,1,35,,,,,18,5,1,1,0,0,0,0,0,0,
253,2018 People Moving Counts,UNI4,Weekend_Midday,Weekend,Midday,20180825,1305,1315,,Heavy Clouds,61,UD4H,2,37,21,16,0,1,,,,,,,,,,,
254,2018 People Moving Counts,UNI4,Weekend_Evening,Weekend,Evening,20180825,1709,1719,,Heavy Clouds,61,UD4H,1,23,,,,,17,3,0,0,0,0,0,0,0,0,
255,2018 People Moving Counts,UNI4,Weekend_Evening,Weekend,Evening,20180825,1719,1729,,Heavy Clouds,61,UD4H,2,29,16,13,0,0,,,,,,,,,,,
256,2018 People Moving Counts,GPR2,Weekday1_Morning,Weekday,Morning,20180823,0849,0859,,Heavy Clouds,59,UD4H,1,50,,,,,3,1,0,0,9,0,0,0,0,0,
257,2018 People Moving Counts,GPR2,Weekday1_Morning,Weekday,Morning,20180823,0859,0909,,Heavy Clouds,59,UD4H,2,4,3,1,0,0,,,,,,,,,,,
258,2018 People Moving Counts,GPR2,Weekday1_Midday,Weekday,Midday,20180823,1248,1258,,Sun-Shaded,62,UD4H,1,16,,,,,7,3,1,0,0,0,0,0,0,0,
259,2018 People Moving Counts,GPR2,Weekday1_Midday,Weekday,Midday,20180823,1258,1308,,Sun-Shaded,62,UD4H,2,15,10,5,0,0,,,,,,,,,,,
260,2018 People Moving Counts,GPR2,Weekday1_Evening,Weekday,Evening,20180823,1642,1652,,Sun-Exposed,70,UD4H,1,15,,,,,8,2,1,0,0,0,0,0,0,0,
261,2018 People Moving Counts,GPR2,Weekday1_Evening,Weekday,Evening,20180823,1652,1702,,Sun-Exposed,70,UD4H,2,12,8,4,0,0,,,,,,,,,,,
262,2018 People Moving Counts,GPR2,Weekday2_Morning,Weekday,Morning,20180824,0847,0857,,Sun-Shaded,62,UD4H,1,3,,,,,3,0,0,0,0,0,0,0,0,0,
263,2018 People Moving Counts,GPR2,Weekday2_Morning,Weekday,Morning,20180824,0857,0907,,Sun-Shaded,62,UD4H,2,4,3,1,0,0,,,,,,,,,,,
264,2018 People Moving Counts,GPR2,Weekday2_Midday,Weekday,Midday,20180824,1252,1302,,Light Clouds,63,UD4H,1,15,,,,,5,3,0,1,0,0,0,0,0,0,
265,2018 People Moving Counts,GPR2,Weekday2_Midday,Weekday,Midday,20180824,1302,1312,,Light Clouds,63,UD4H,2,12,7,5,0,0,,,,,,,,,,,
266,2018 People Moving Counts,GPR2,Weekday2_Evening,Weekday,Evening,20180824,1645,1655,,Sun-Shaded,65,UD4H,1,10,,,,,7,0,1,0,0,0,0,0,0,0,
267,2018 People Moving Counts,GPR2,Weekday2_Evening,Weekday,Evening,20180824,1655,1705,,Sun-Shaded,65,UD4H,2,11,7,4,0,1,,,,,,,,,,,
268,2018 People Moving Counts,GPR2,Weekend_Midday,Weekend,Midday,20180908,1326,1336,,Sun-Shaded,67,UD4H,1,27,,,,,5,7,0,2,0,0,0,0,0,0,
269,2018 People Moving Counts,GPR2,Weekend_Midday,Weekend,Midday,20180908,1336,1346,,Sun-Shaded,67,UD4H,2,25,11,14,0,0,,,,,,,,,,,
270,2018 People Moving Counts,GPR2,Weekend_Evening,Weekend,Evening,20180908,1648,1658,,Sun-Shaded,70,UD4H,1,10,,,,,4,3,0,0,0,0,0,0,0,0,
271,2018 People Moving Counts,GPR2,Weekend_Evening,Weekend,Evening,20180908,1658,1708,,Sun-Shaded,70,UD4H,2,9,4,5,0,0,,,,,,,,,,,
272,2018 People Moving Counts,PIO2,Weekend_Midday,Weekend,Midday,20180714,1320,1330,,Sun-Shaded,74,UD4H,1,23,,,,,12,4,1,0,0,0,0,0,0,0,
273,2018 People Moving Counts,PIO2,Weekend_Midday,Weekend,Midday,20180714,1331,1341,,Sun-Shaded,74,UD4H,2,34,25,9,0,0,,,,,,,,,,,
274,2018 People Moving Counts,PIO2,Weekend_Evening,Weekend,Evening,20180714,1709,1719,,Sun-Shaded,80,UD4H,1,23,,,,,17,3,0,0,0,0,0,0,0,0,
275,2018 People Moving Counts,PIO2,Weekend_Evening,Weekend,Evening,20180714,1720,1730,,Sun-Shaded,80,UD4H,2,40,26,13,1,1,,,,,,,,,,,
276,2018 People Moving Counts,PIO2,Weekday1_Morning,Weekday,Morning,20180716,0932,0942,,Sun-Shaded,80,UD4H,1,41,,,,,33,4,0,0,0,,0,0,0,0,
277,2018 People Moving Counts,PIO2,Weekday1_Morning,Weekday,Morning,20180716,0943,0953,,Sun-Shaded,80,UD4H,2,49,35,14,0,0,,,,,,,,,,,
278,2018 People Moving Counts,PIO2,Weekday1_Midday,Weekday,Midday,20180716,1306,1316,,Sun-Shaded,75,UD4H,1,102,,,,,44,20,2,3,0,0,0,0,0,0,
279,2018 People Moving Counts,PIO2,Weekday1_Midday,Weekday,Midday,20180716,1317,1327,,Sun-Shaded,75,UD4H,2,36,17,19,0,0,,,,,,,,,,,
280,2018 People Moving Counts,PIO2,Weekday1_Evening,Weekday,Evening,20180716,1715,1725,,Sun-Shaded,81,UD4H,1,92,,,,,62,12,2,0,0,0,0,0,0,0,
281,2018 People Moving Counts,PIO2,Weekday1_Evening,Weekday,Evening,20180716,1731,1741,,Sun-Shaded,81,UD4H,2,70,38,31,1,0,,,,,,,,,,,
282,2018 People Moving Counts,PIO2,Weekday2_Morning,Weekday,Morning,20180717,0936,0946,,Sun-Exposed,69,UD4H,1,34,,,,,29,0,0,0,1,0,0,0,0,0,
283,2018 People Moving Counts,PIO2,Weekday2_Morning,Weekday,Morning,20180717,0947,0957,,Sun-Exposed,69,UD4H,2,49,33,16,0,0,,,,,,,,,,,
284,2018 People Moving Counts,PIO2,Weekday2_Midday,Weekday,Midday,20180717,1306,1316,,Sun-Shaded,78,UD4H,1,55,,,,,35,10,0,0,0,0,0,0,0,0,
285,2018 People Moving Counts,PIO2,Weekday2_Midday,Weekday,Midday,20180717,1317,1327,,Sun-Shaded,78,UD4H,2,62,41,20,1,0,,,,,,,,,,,
286,2018 People Moving Counts,PIO2,Weekday2_Evening,Weekday,Evening,20180717,1716,1726,,Sun-Exposed,84,UD4H,1,97,,,,,78,7,0,0,1,0,0,0,0,0,
287,2018 People Moving Counts,PIO2,Weekday2_Evening,Weekday,Evening,20180717,1726,1736,,Sun-Exposed,84,UD4H,2,80,49,31,0,0,,,,,,,,,,,
288,2018 People Moving Counts,UNI2,Weekday1_Morning,Weekday,Morning,20180816,0920,0930,,Heavy Clouds,65,UD4H,1,25,,,,,19,0,2,0,0,0,0,0,0,0,
289,2018 People Moving Counts,UNI2,Weekday1_Morning,Weekday,Morning,20180816,0930,0940,,Heavy Clouds,65,UD4H,2,52,25,26,1,1,,,,,,,,,,,
290,2018 People Moving Counts,UNI2,Weekday1_Midday,Weekday,Midday,20180816,1257,1307,,Heavy Clouds,69,UD4H,1,135,,,,,61,25,8,0,0,0,0,0,0,0,
291,2018 People Moving Counts,UNI2,Weekday1_Midday,Weekday,Midday,20180816,1308,1318,,Heavy Clouds,69,UD4H,2,118,81,37,0,1,,,,,,,,,,,
292,2018 People Moving Counts,UNI2,Weekday1_Evening,Weekday,Evening,20180816,1646,1656,,Light Clouds,70,UD4H,1,75,,,,,30,13,3,1,0,1,0,0,0,0,
293,2018 People Moving Counts,UNI2,Weekday1_Evening,Weekday,Evening,20180816,1656,1706,,Light Clouds,70,UD4H,2,81,45,36,0,3,,,,,,,,,,,
294,2018 People Moving Counts,UNI2,Weekday2_Morning,Weekday,Morning,20180817,0924,0934,,Heavy Clouds,59,UD4H,1,14,,,,,10,2,0,0,0,0,0,0,0,0,
295,2018 People Moving Counts,UNI2,Weekday2_Morning,Weekday,Morning,20180817,0935,0945,,Heavy Clouds,59,UD4H,2,8,5,3,0,0,,,,,,,,,,,
296,2018 People Moving Counts,UNI2,Weekday2_Midday,Weekday,Midday,20180817,1300,1310,,Light Clouds,62,UD4H,1,112,,,,,67,21,1,0,0,0,0,0,0,0,
297,2018 People Moving Counts,UNI2,Weekday2_Midday,Weekday,Midday,20180817,1311,1321,,Light Clouds,62,UD4H,2,126,75,51,0,0,,,,,,,,,,,
298,2018 People Moving Counts,UNI2,Weekday2_Evening,Weekday,Evening,20180817,1658,1708,,Light Clouds,73,UD4H,1,67,,,,,45,8,2,0,0,0,0,0,0,0,
299,2018 People Moving Counts,UNI2,Weekday2_Evening,Weekday,Evening,20180817,1708,1718,,Light Clouds,73,UD4H,2,65,33,32,0,0,,,,,,,,,,,
300,2018 People Moving Counts,UNI2,Weekend_Midday,Weekend,Midday,20180818,1313,1323,,Light Clouds,72,UD4H,1,64,,,,,38,7,4,0,0,0,0,0,0,0,
301,2018 People Moving Counts,UNI2,Weekend_Midday,Weekend,Midday,20180818,1323,1333,,Light Clouds,72,UD4H,2,94,58,36,0,0,,,,,,,,,,,
302,2018 People Moving Counts,UNI2,Weekend_Evening,Weekend,Evening,20180818,1647,1657,,Sun-Shaded,78,UD4H,1,57,,,,,22,10,3,0,0,1,0,0,0,0,
303,2018 People Moving Counts,UNI2,Weekend_Evening,Weekend,Evening,20180818,1658,1708,,Sun-Shaded,78,UD4H,2,60,30,28,2,0,,,,,,,,,,,
304,2018 People Moving Counts,BRY1,Weekday1_Morning,Weekday,Morning,20180830,0820,0830,,Heavy Clouds,62,UD4H,1,1,,,,,1,0,0,0,0,0,0,0,0,0,
305,2018 People Moving Counts,BRY1,Weekday1_Morning,Weekday,Morning,20180830,0830,0840,,Heavy Clouds,62,UD4H,2,1,0,1,0,0,,,,,,,,,,,
