id,name ,locationType ,unitAddress,surveyor ,startedAt ,endedAt ,modePedestrian ,genderMale ,genderFemale ,age15To24 ,age25To64 ,age0To14 ,age65Plus ,congregationPair ,congregationGroup ,postureStanding ,posturePhysicalActivities ,postureSitting ,postureSittingPrivate ,postureSittingPublic ,postureSittingMobile ,postureSittingWheelchair ,postureSittingStroller ,sittingInformal,postureSittingGround ,postureLeaning ,postureLying ,activityCulturallyEngaged ,activityCommercial ,activityCommercialInformal ,activityRunning ,activityPlaying ,activityInformalPlaying ,activityRollerbladingSkateboarding ,activityConsuming ,activityElectronics ,activityConversing,activityWatching,activityIdle,activityWaitingTransport ,activityWaitingCrosswalk,activityPet,activitySubstanceUse ,activityIntoxicated ,activitySleep ,activityPanhandling,activitiesUrinatingDefecating,activityLittering,objectLuggage,objectStroller,objectPushcart,objectPet,parkedBikeRack ,objectEmptyBikeRack ,parkedBikeOther ,parkedBikeRack ,bikeCounterTraffic ,bikeSidewalk ,bikeNoHelmet ,parkedBikeRack ,objectEmptyParklet ,parkedScooter ,parkedCar ,parkedVan,parkedTruck,parkedLoading ,parkedDouble ,objectEmptyParking ,parkedIllegally ,notes
979,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/07/15 05:00 PM,05/07/15 05:15 PM,37,5,6,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
980,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/07/15 06:00 PM,05/07/15 06:15 PM,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
981,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Dylan Pilaar,05/05/15 11:00 AM,05/05/15 11:15 AM,44,13,1,0,0,0,0,2,9,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
982,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Dylan Pilaar,05/05/15 12:30 PM,05/05/15 12:55 PM,52,12,3,0,0,0,1,4,6,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,5,2,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"There was also a presentation by the Planning Department occurring at the center of the plaza, which drew a crowd of roughly 35 people on top of the ones charted in this hour's study. "
983,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Dylan Pilaar,05/05/15 01:15 PM,05/05/15 01:30 PM,13,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
984,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Dylan Pilaar,05/05/15 02:15 PM,05/05/15 02:30 PM,36,10,1,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
985,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Dylan Pilaar,05/12/15 11:00 AM,05/12/15 11:15 AM,33,10,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
986,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Dylan Pilaar,05/12/15 12:00 PM,05/12/15 12:15 PM,21,3,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
987,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/12/15 03:00 PM,05/12/15 03:15 PM,44,9,3,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,6,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
988,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/12/15 04:00 PM,05/12/15 04:15 PM,42,6,4,0,0,0,4,2,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
989,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/12/15 05:00 PM,05/12/15 05:15 PM,26,7,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
990,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/12/15 06:00 PM,05/12/15 06:15 PM,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
991,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/13/15 03:00 PM,05/13/15 03:15 PM,28,5,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
992,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/13/15 04:00 PM,05/13/15 04:15 PM,18,3,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
993,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/13/15 05:00 PM,05/13/15 05:15 PM,57,10,6,0,0,0,1,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
994,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/13/15 06:00 PM,05/13/15 06:15 PM,52,11,2,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,10,4,6,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
995,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Colette Dells,05/14/15 11:00 AM,05/14/15 11:15 AM,34,9,1,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
996,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Colette Dells,05/14/15 12:00 PM,05/14/15 12:15 PM,23,6,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
997,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Colette Dells,05/14/15 01:00 PM,05/14/15 01:15 PM,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
998,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Colette Dells,05/14/15 02:00 PM,05/14/15 02:14 PM,34,6,3,0,0,0,2,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,3,2,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
999,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/14/15 03:00 PM,05/14/15 03:15 PM,27,6,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1000,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/14/15 04:00 PM,05/14/15 04:15 PM,41,6,4,0,0,0,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,4,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1001,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/14/15 05:00 PM,05/14/15 05:15 PM,31,3,5,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1002,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Gene Stroman,05/14/15 06:00 PM,05/14/15 06:15 PM,22,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1003,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Christina Yun,05/06/15 11:00 AM,05/06/15 11:20 AM,36,6,2,0,0,0,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1004,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Christina Yun,05/06/15 12:00 PM,05/06/15 12:20 PM,79,10,11,0,0,0,4,6,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,13,7,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
1005,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Christina Yun,05/06/15 01:00 PM,05/06/15 01:20 PM,64,9,8,0,0,0,4,2,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,8,10,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
1006,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Christina Yun,05/06/15 02:00 PM,05/06/15 02:20 PM,39,9,3,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,4,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1007,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Christina Yun,05/13/15 11:05 AM,05/13/15 11:30 AM,61,12,5,0,0,0,2,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1008,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Christina Yun,05/13/15 12:02 PM,05/13/15 12:25 PM,39,9,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,4,4,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1009,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Christina Yun,05/13/15 01:23 PM,05/13/15 01:43 PM,38,7,3,0,0,0,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1010,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Christina Yun,05/13/15 02:00 PM,05/13/15 02:20 PM,48,12,2,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,6,6,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1011,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Dylan Pilaar,05/12/15 01:00 PM,05/12/15 01:15 PM,22,7,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1012,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Dylan Pilaar,05/12/15 02:00 PM,05/12/15 02:15 PM,18,4,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1013,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Colette Dells,05/06/15 04:00 PM,05/06/15 04:15 PM,30,6,2,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1014,LINDEN410,plaza,"410 Linden St San Francisco, CA 94102",Ecker Alison,07/14/15 12:30 PM,07/14/15 01:45 PM,55,2,12,0,0,2,1,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I just entered in the # of cars that were parked within the diagram picture; there were a total of 11 cars parked on the entire alleyway, plus one scooter."
1015,LINDEN410,plaza,"410 Linden St San Francisco, CA 94102",Ecker Alison,07/14/15 01:50 PM,07/14/15 02:00 PM,38,6,5,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"For this one, in the previous count I again just included the vehicles that were actually within my range for what I entered. In total, up and down the alley, the actual count was 1 scooter, 15 cars, and 1 van."
1016,MINT4,plaza,"4 Mint Plz San Francisco, CA 94103",Xinyu Liang,07/15/15 05:47 PM,07/15/15 05:55 PM,74,14,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"Male: 12+2 (private cafe)
Female: 7+5 (private cafe)Male: 12+2 (private cafe)
Female: 7+5 (private cafe)Male: 12+2 (private cafe)
Female: 7+5 (private cafe)Male: 12+2 (private cafe)
Female: 7+5 (private cafe)Male: 12+2 (private cafe)
Female: 7+5 (private cafe)Male: 12+2 (private cafe)
Female: 7+5 (private cafe)"
1017,MINT4,plaza,"4 Mint Plz San Francisco, CA 94103",Xinyu Liang,07/15/15 06:30 PM,07/15/15 06:35 PM,40,11,3,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,8,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"At 6:30, the mobile chairs were gathered and the plaza was abandoned and occupied by homeless and people smoking. 

There was only one male sitting in the cafe place. I'm not sure whether it was closed. 

Suggestion: The plaza might need more lightning at night.At 6:30, the mobile chairs were gathered and the plaza was abandoned and occupied by homeless and people smoking. 

There was only one male sitting in the cafe place. I'm not sure whether it was closed. 

Suggestion: The plaza might need more lightning at night.At 6:30, the mobile chairs were gathered and the plaza was abandoned and occupied by homeless and people smoking. 

There was only one male sitting in the cafe place. I'm not sure whether it was closed. 

Suggestion: The plaza might need more lightning at night.At 6:30, the mobile chairs were gathered and the plaza was abandoned and occupied by homeless and people smoking. 

There was only one male sitting in the cafe place. I'm not sure whether it was closed. 

Suggestion: The plaza might need more lightning at night.At 6:30, the mobile chairs were gathered and the plaza was abandoned and occupied by homeless and people smoking. 

There was only one male sitting in the cafe place. I'm not sure whether it was closed. 

Suggestion: The plaza might need more lightning at night.At 6:30, the mobile chairs were gathered and the plaza was abandoned and occupied by homeless and people smoking. 

There was only one male sitting in the cafe place. I'm not sure whether it was closed. 

Suggestion: The plaza might need more lightning at night."
1018,MINT4,plaza,"4 Mint Plz San Francisco, CA 94103",Robyn Huey,07/18/15 05:00 PM,07/18/15 05:05 PM,49,13,3,1,0,0,4,4,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,8,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1019,MINT4,plaza,"4 Mint Plz San Francisco, CA 94103",Robyn Huey,07/18/15 05:30 PM,07/18/15 05:35 PM,79,13,7,0,0,2,6,6,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,2,18,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1020,MINT4,plaza,"4 Mint Plz San Francisco, CA 94103",Robyn Huey,07/18/15 06:00 PM,07/18/15 06:05 PM,40,10,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,6,6,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1021,MINT4,plaza,"4 Mint Plz San Francisco, CA 94103",Robyn Huey,07/18/15 06:30 PM,07/18/15 06:35 PM,66,13,6,0,0,3,2,2,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,4,14,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1022,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Annie Choi,07/18/15 05:00 PM,07/18/15 05:05 PM,28,5,4,0,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1023,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Annie Choi,07/18/15 05:25 PM,07/18/15 05:30 PM,38,9,4,0,0,0,1,4,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1024,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Annie Choi,07/18/15 06:00 PM,07/18/15 06:05 PM,29,3,3,0,0,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1025,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Annie Choi,07/18/15 06:25 PM,07/18/15 06:30 PM,10,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1026,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Vincent Agoe,07/18/15 12:00 PM,07/18/15 01:00 PM,44,13,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,11,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1027,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Vincent Agoe,07/18/15 12:00 PM,07/18/15 12:05 PM,10,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1028,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Vincent Agoe,07/18/15 12:30 PM,07/18/15 12:35 PM,10,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1029,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Vincent Agoe,07/18/15 01:08 PM,07/18/15 01:13 PM,12,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1030,ANNIE140,plaza,"140 Annie St San Francisco, CA 94105",Vincent Agoe,07/18/15 01:53 PM,07/18/15 01:58 PM,12,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1031,MARKET2391,plaza,"2391 Market St San Francisco, CA 94114",Justin Fung,07/22/15 04:53 PM,07/22/15 05:00 PM,25,4,1,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Parklet: JANE WARNER plaza
1032,MARKET2391,plaza,"2391 Market St San Francisco, CA 94114",Justin Fung,07/22/15 05:35 PM,07/22/15 05:37 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Parklet: JANE WARNER plaza. There is no seating (fixed seating nor movable chairs at Jane Warner plaza).  
1033,MARKET2391,plaza,"2391 Market St San Francisco, CA 94114",Justin Fung,07/22/15 05:37 PM,07/22/15 05:40 PM,15,3,1,0,0,0,1,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Parklet: JANE WARNER plaza
1034,MARKET2391,plaza,"2391 Market St San Francisco, CA 94114",Justin Fung,07/22/15 06:06 PM,07/22/15 06:08 PM,10,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Parklet: JANE WARNER plaza
1035,LINDEN410,plaza,"410 Linden St San Francisco, CA 94102",Colette Dells,07/18/15 12:15 PM,07/18/15 12:20 PM,80,11,9,0,0,0,1,8,5,10,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,10,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1036,LINDEN410,plaza,"410 Linden St San Francisco, CA 94102",Colette Dells,07/18/15 12:35 PM,07/18/15 12:40 PM,76,13,9,0,0,0,2,16,0,9,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue Bottle creates a huge draw to Linden 
1037,LINDEN410,plaza,"410 Linden St San Francisco, CA 94102",Colette Dells,07/18/15 01:30 PM,07/18/15 01:35 PM,29,4,4,0,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
1038,LINDEN410,plaza,"410 Linden St San Francisco, CA 94102",Colette Dells,07/18/15 01:55 PM,07/18/15 02:00 PM,59,9,10,0,0,0,0,4,6,13,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
1039,MARKET2391,plaza,"2391 Market St San Francisco, CA 94114",Paul Sohn,07/22/15 12:00 PM,07/22/15 12:05 PM,44,7,5,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The plaza had no street furniture (no tables and chairs, only the big planters). There was a group of ten people with bikes, standing and talking (mostly the guide was talking) in the middle of the plaza at the time of the scan. "
1040,MARKET2391,plaza,"2391 Market St San Francisco, CA 94114",Paul Sohn,07/22/15 12:34 PM,07/22/15 12:39 PM,13,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No street furniture (tables or chairs) were out at the time of the scan. 
1041,LINDEN410,plaza,"410 Linden St San Francisco, CA 94102",Gene Stroman,07/15/15 05:00 PM,07/15/15 05:05 PM,39,4,3,0,0,0,1,6,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,6,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
