id,name,unitAddress,surveyor ,climate ,temperature,startedAt ,endedAt ,modePedestrian,genderMale ,genderFemale ,age0To14 ,age25To64 ,age15To24 ,age65Plus ,activityRunning ,activityPlaying,activityRollerbladingSkateboarding ,activityConversing ,objectStroller,objectPushcart,notes
1814,LINDEN451,"451 Linden St San Francisco, CA 94102",Ecker Alison,sunny,64,07/14/15 02:11 PM,07/14/15 02:21 PM,33,13,20,0,0,0,4,0,0,0,0,0,0,"I counted all people entering or emerging from the alley as crossing my path (i.e. if they emerged from the alley and turned right, then I counted them as walking from left to right)."
1815,LINDEN450,"450 Linden St San Francisco, CA 94102",Ecker Alison,sunny,67,07/14/15 02:30 PM,07/14/15 02:40 PM,31,24,7,0,0,0,1,0,0,0,0,0,0,"I counted all people entering or emerging from the alley as crossing my path (i.e. if they emerged from the alley and turned right, then I counted them as walking from left to right)."
1816,MINT50,"50 Mint Plz San Francisco, CA 94103",Xinyu Liang,sunny,64,07/15/15 05:58 PM,07/15/15 06:08 PM,131,72,59,0,1,0,10,2,0,0,0,0,0,
1817,MINT51,"51 Mint Plz San Francisco, CA 94103",Xinyu Liang,sunny,64,07/15/15 06:15 PM,07/15/15 06:25 PM,291,143,148,0,11,0,0,0,0,0,0,0,0,"On the odd side of 5th street, the count of cyclists might not be accurate because there were around 300 pedestrians passing me and it was hard for me to pay extra attention on the cyclists.  "
1818,MINT50,"50 Mint Plz San Francisco, CA 94103",Robyn Huey,cloudy,68,07/18/15 05:05 PM,07/18/15 05:15 PM,118,58,60,0,11,0,12,0,0,1,1,0,0,
1819,MINT51,"51 Mint Plz San Francisco, CA 94103",Robyn Huey,cloudy,68,07/18/15 05:17 PM,07/18/15 05:27 PM,177,93,84,0,11,0,7,1,0,0,1,0,0,
1820,MINT50,"50 Mint Plz San Francisco, CA 94103",Robyn Huey,cloudy,68,07/18/15 06:05 PM,07/18/15 06:15 PM,115,60,55,0,2,0,7,0,0,2,0,0,0,
1821,MINT51,"51 Mint Plz San Francisco, CA 94103",Robyn Huey,cloudy,68,07/18/15 06:17 PM,07/18/15 06:27 PM,208,109,99,0,17,0,5,1,0,0,0,0,0,
1822,ANNIE150,"150 Annie St San Francisco, CA 94105",Annie Choi,sunny,68,07/18/15 05:05 PM,07/18/15 05:15 PM,66,35,31,0,1,0,5,0,0,2,0,0,0,
1823,ANNIE151,"151 Annie St San Francisco, CA 94105",Annie Choi,sunny,68,07/18/15 05:15 PM,07/18/15 05:25 PM,21,7,14,0,2,0,1,1,0,0,0,0,0,
1824,ANNIE150,"150 Annie St San Francisco, CA 94105",Annie Choi,sunny,68,07/18/15 06:05 PM,07/18/15 06:15 PM,38,23,15,0,0,0,3,0,0,0,2,0,0,
1825,ANNIE151,"151 Annie St San Francisco, CA 94105",Annie Choi,sunny,68,07/18/15 06:15 PM,07/18/15 06:25 PM,26,11,15,0,0,0,1,0,0,0,0,0,0,
1826,ANNIE150,"150 Annie St San Francisco, CA 94105",Vincent Agoe,sunny,64,07/18/15 12:07 PM,07/18/15 12:17 PM,37,23,14,0,3,0,2,0,0,1,0,0,0,
1827,ANNIE151,"151 Annie St San Francisco, CA 94105",Vincent Agoe,sunny,64,07/18/15 12:19 PM,07/18/15 12:19 PM,66,39,27,0,6,0,4,0,0,0,0,0,0,
1828,ANNIE150,"150 Annie St San Francisco, CA 94105",Vincent Agoe,sunny,64,07/18/15 01:22 PM,07/18/15 01:32 PM,50,30,20,0,2,0,4,0,0,0,0,0,0,
1829,ANNIE151,"151 Annie St San Francisco, CA 94105",Vincent Agoe,sunny,64,07/18/15 01:40 PM,07/18/15 01:50 PM,76,40,36,0,7,0,7,0,0,2,2,0,0,
1830,MARKET2351,"2351 Market St San Francisco, CA 94114",Justin Fung,cloudy,61,07/22/15 05:03 PM,07/22/15 05:13 PM,105,76,29,0,5,0,6,0,0,0,1,0,0,Castro St has a gentle incline (slight hilliness) and a good amount of motor traffic on the street.  The combination of these two could at most discourage a lot of people from choosing to bike as their mode of transportation.   
1831,MARKET2350,"2350 Market St San Francisco, CA 94114",Justin Fung,cloudy,61,07/22/15 05:20 PM,07/22/15 05:30 PM,136,104,32,0,10,0,7,0,0,0,0,0,0,
1832,MARKET2351,"2351 Market St San Francisco, CA 94114",Justin Fung,cloudy,61,07/22/15 05:40 PM,07/22/15 05:50 PM,134,91,43,0,9,0,4,0,0,0,0,0,0,Some people choose to bike on the sidewalks probably because it's just sometimes safer to do so instead of on the street due to the amount of motor vehicles present as well as the ambiguity of some motorists.  
1833,MARKET2350,"2350 Market St San Francisco, CA 94114",Justin Fung,cloudy,61,07/22/15 05:53 PM,07/22/15 06:03 PM,130,94,36,0,1,0,3,0,0,0,1,0,0,
1834,LINDEN451,"451 Linden St San Francisco, CA 94102",Colette Dells,sunny,64,07/18/15 12:00 PM,07/18/15 12:10 PM,52,25,27,0,1,0,2,1,0,0,0,0,0,
1835,LINDEN450,"450 Linden St San Francisco, CA 94102",Colette Dells,sunny,64,07/18/15 12:20 PM,07/18/15 12:30 PM,33,14,19,0,3,0,2,0,0,0,0,0,0,
1836,LINDEN451,"451 Linden St San Francisco, CA 94102",Colette Dells,sunny,66,07/18/15 01:35 PM,07/18/15 01:45 PM,37,23,14,0,1,0,3,0,0,1,0,0,0,add a column for walking with animals (usually dogs) 
1837,LINDEN450,"450 Linden St San Francisco, CA 94102",Colette Dells,sunny,66,07/18/15 01:45 PM,07/18/15 01:55 PM,27,14,13,0,1,0,2,0,0,0,0,0,0,
1838,MARKET2351,"2351 Market St San Francisco, CA 94114",Paul Sohn,cloudy,62,07/22/15 12:11 PM,07/22/15 12:22 PM,95,66,29,0,0,0,9,0,0,0,2,0,0,"10 of the right to left pedestrians (5 men, 5 women) were on a bike tour but walking their bikes."
1839,MARKET2350,"2350 Market St San Francisco, CA 94114",Paul Sohn,cloudy,62,07/22/15 12:23 PM,07/22/15 12:33 PM,83,61,22,0,0,0,6,1,0,0,2,0,0,
1840,MARKET2351,"2351 Market St San Francisco, CA 94114",Paul Sohn,sunny,65,07/22/15 12:39 PM,07/22/15 12:49 PM,95,56,39,0,7,0,1,0,0,0,0,0,0,
1841,MARKET2350,"2350 Market St San Francisco, CA 94114",Paul Sohn,sunny,65,07/22/15 12:51 PM,07/22/15 01:01 PM,101,69,32,0,4,0,10,0,0,0,0,0,0,
1842,LINDEN451,"451 Linden St San Francisco, CA 94102",Gene Stroman,sunny,66,07/15/15 05:09 PM,07/15/15 05:19 PM,32,22,10,0,1,0,0,1,0,0,0,0,0,Shade; No crossing South; 1-way traffic
1843,LINDEN450,"450 Linden St San Francisco, CA 94102",Gene Stroman,sunny,66,07/15/15 05:19 PM,07/15/15 05:29 PM,41,17,24,0,0,0,7,0,0,0,0,0,0,sunny; 2 biking on sidewalk
1844,LINDEN451,"451 Linden St San Francisco, CA 94102",Gene Stroman,sunny,66,07/15/15 06:05 PM,07/15/15 06:15 PM,35,18,17,0,3,0,3,0,0,0,0,0,0,Shade; 2 J-walkers
1845,LINDEN450,"450 Linden St San Francisco, CA 94102",Gene Stroman,sunny,66,07/15/15 06:15 PM,07/15/15 06:25 PM,41,24,17,0,1,0,0,0,0,0,0,0,0,sunny; 2 J-Walkers; Group of 10 walking South (right to left)
1846,MARKET450,"450 Market St San Francisco, CA 94111",Gene Stroman,cloudy,61,07/22/15 12:11 PM,07/22/15 12:21 PM,233,131,102,0,5,0,9,3,0,5,0,0,0,
1847,MARKET451,"451 Market St San Francisco, CA 94105",Gene Stroman,cloudy,61,07/22/15 12:22 PM,07/22/15 12:32 PM,235,141,94,0,2,0,12,1,0,0,0,0,0,
1848,MARKET450,"450 Market St San Francisco, CA 94111",Gene Stroman,sunny,61,07/22/15 01:10 PM,07/22/15 01:20 PM,247,131,116,0,7,0,21,5,0,0,0,0,0,
1849,MARKET451,"451 Market St San Francisco, CA 94105",Gene Stroman,sunny,61,07/22/15 01:21 PM,07/22/15 01:31 PM,250,145,105,0,7,0,20,2,0,0,0,0,0,
1850,ANNIE150,"150 Annie St San Francisco, CA 94105",Stella Kim,sunny,61,07/14/15 11:59 AM,07/14/15 12:09 PM,170,91,79,0,0,0,5,0,0,0,2,0,0,
1851,ANNIE151,"151 Annie St San Francisco, CA 94105",Stella Kim,sunny,61,07/14/15 12:10 PM,07/14/15 12:20 PM,218,121,97,0,1,0,2,0,0,0,3,0,0,
1852,ANNIE150,"150 Annie St San Francisco, CA 94105",Stella Kim,sunny,63,07/14/15 01:40 PM,07/14/15 01:50 PM,104,62,42,0,1,0,2,1,0,0,0,0,0,
1853,ANNIE151,"151 Annie St San Francisco, CA 94105",Stella Kim,sunny,63,07/14/15 01:50 PM,07/14/15 02:00 PM,119,72,47,0,2,0,3,0,0,1,0,0,0,
1854,ANNIE150,"150 Annie St San Francisco, CA 94105",Stella Kim,cloudy,63,07/14/15 05:26 PM,07/14/15 05:36 PM,176,109,67,0,2,0,3,1,0,1,0,0,0,Novella now open. Perhaps conference going on.
1855,ANNIE151,"151 Annie St San Francisco, CA 94105",Stella Kim,cloudy,63,07/14/15 05:38 PM,07/14/15 05:48 PM,195,107,88,0,1,0,1,1,0,1,0,0,0,
1856,ANNIE150,"150 Annie St San Francisco, CA 94105",Stella Kim,cloudy,61,07/14/15 06:00 PM,07/14/15 06:10 PM,180,111,69,0,3,0,3,1,0,0,0,0,0,
1857,ANNIE151,"151 Annie St San Francisco, CA 94105",Stella Kim,cloudy,61,07/14/15 06:15 PM,07/14/15 06:25 PM,140,90,50,0,1,0,0,0,0,1,0,0,0,Conference maybe (badges)
1858,MINT50,"50 Mint Plz San Francisco, CA 94103",Stella Kim,sunny,63,07/15/15 12:25 PM,07/15/15 12:35 PM,166,104,62,0,1,0,1,1,0,0,0,0,0,
1859,MINT51,"51 Mint Plz San Francisco, CA 94103",Stella Kim,sunny,63,07/15/15 12:35 PM,07/15/15 12:45 PM,197,112,85,0,6,0,0,0,0,0,2,0,0,
1860,MINT50,"50 Mint Plz San Francisco, CA 94103",Stella Kim,sunny,63,07/15/15 01:35 PM,07/15/15 01:45 PM,149,90,59,0,3,0,1,0,0,0,0,0,0,
1861,MINT51,"51 Mint Plz San Francisco, CA 94103",Stella Kim,sunny,63,07/15/15 01:45 PM,07/15/15 01:55 PM,169,99,70,0,11,0,5,0,0,0,2,0,0,
1862,MCCOPPIN150,"150 McCoppin St San Francisco, CA 94103",Henry Pan,sunny,68,07/25/15 05:06 PM,07/25/15 05:16 PM,26,18,8,0,0,0,2,0,0,0,0,0,0,Pedestrians: I counted one person twice because they had passed the screenline twice (walked back and forth). 
1863,MCCOPPIN151,"151 McCoppin St San Francisco, CA 94103",Henry Pan,sunny,68,07/25/15 05:16 PM,07/25/15 05:26 PM,29,14,15,0,0,0,0,1,0,1,0,0,0,"Pedestrian: One of the counts had a stroller, and another count included someone walking with a pet. One was probably looking for directions. "
1864,MCCOPPIN151,"151 McCoppin St San Francisco, CA 94103",Henry Pan,cloudy,65,07/25/15 06:03 PM,07/25/15 06:13 PM,27,16,11,0,1,0,1,0,0,0,0,0,0,"Cyclists: About 9 were in a group.
Pedestrians: One of the counts included someone walking their bike towards the south (right to left)Cyclists: About 9 were in a group.
Pedestrians: One of the counts included someone walking their bike towards the south (right to left)Cyclists: About 9 were in a group.
Pedestrians: One of the counts included someone walking their bike towards the south (right to left)"
1865,MCCOPPIN150,"150 McCoppin St San Francisco, CA 94103",Henry Pan,cloudy,64,07/25/15 06:14 PM,07/25/15 06:24 PM,36,22,14,0,2,0,1,1,0,1,0,0,0,Pedestrians: A skateboarder was included in the count but he was on the bike lane. 
1866,MARKET2351,"2351 Market St San Francisco, CA 94114",Genise Choy,cloudy,61,07/25/15 05:07 PM,07/25/15 05:17 PM,136,100,36,0,6,0,16,1,0,0,0,0,0,
1867,MARKET2350,"2350 Market St San Francisco, CA 94114",Genise Choy,sunny,61,07/25/15 05:19 PM,07/25/15 05:29 PM,151,117,34,0,2,0,14,1,0,0,0,0,0,
1868,MARKET2351,"2351 Market St San Francisco, CA 94114",Genise Choy,cloudy,61,07/25/15 06:08 PM,07/25/15 06:18 PM,181,131,50,0,1,0,21,1,0,0,0,0,0,
1869,MARKET2350,"2350 Market St San Francisco, CA 94114",Genise Choy,cloudy,61,07/25/15 06:20 PM,07/25/15 06:30 PM,163,130,33,0,1,0,9,0,0,0,0,0,0,
1870,MARKET450,"450 Market St San Francisco, CA 94111",Lee Reis,cloudy,64,07/25/15 12:07 PM,07/25/15 12:17 PM,158,68,90,0,6,0,3,0,0,0,0,0,0,
1871,MARKET451,"451 Market St San Francisco, CA 94105",Lee Reis,cloudy,64,07/25/15 12:18 PM,07/25/15 12:28 PM,141,75,66,0,2,0,4,1,0,0,0,0,0,
1872,MARKET450,"450 Market St San Francisco, CA 94111",Lee Reis,cloudy,64,07/25/15 01:05 PM,07/25/15 01:15 PM,179,82,97,0,8,0,1,2,0,0,0,0,0,
1873,MARKET451,"451 Market St San Francisco, CA 94105",Lee Reis,cloudy,64,07/25/15 01:17 PM,07/25/15 01:27 PM,152,68,84,0,6,0,4,2,0,0,0,0,0,
1874,MARKET2351,"2351 Market St San Francisco, CA 94114",Audrey Koh,cloudy,61,07/25/15 12:10 PM,07/25/15 12:20 PM,141,100,41,0,7,0,24,1,0,0,0,0,0,
1875,MARKET2350,"2350 Market St San Francisco, CA 94114",Audrey Koh,cloudy,59,07/25/15 12:21 PM,07/25/15 12:31 PM,150,112,38,0,3,0,17,2,0,0,0,0,0,Address: 458 Castro Street
1876,MARKET2351,"2351 Market St San Francisco, CA 94114",Audrey Koh,cloudy,61,07/25/15 01:18 PM,07/25/15 01:28 PM,189,132,57,0,4,0,15,2,0,0,0,0,0,Address: stood at 461 Castro Street
1877,MARKET2350,"2350 Market St San Francisco, CA 94114",Audrey Koh,cloudy,61,07/25/15 01:29 PM,07/25/15 01:39 PM,124,93,31,0,8,0,6,1,0,0,2,0,0,Address: stood at 458 Castro St
1878,MARKET450,"450 Market St San Francisco, CA 94111",Abigail Cochran,cloudy,63,07/25/15 05:06 PM,07/25/15 05:26 PM,101,62,39,0,8,0,0,2,0,0,0,0,0,
1879,MARKET451,"451 Market St San Francisco, CA 94105",Abigail Cochran,cloudy,63,07/25/15 05:17 PM,07/25/15 05:27 PM,94,55,39,0,0,0,2,2,0,0,1,0,0,
1880,MARKET450,"450 Market St San Francisco, CA 94111",Abigail Cochran,cloudy,63,07/25/15 05:47 PM,07/25/15 05:57 PM,120,67,53,0,6,0,0,2,0,0,0,0,0,
1881,MARKET451,"451 Market St San Francisco, CA 94105",Abigail Cochran,cloudy,63,07/25/15 05:58 PM,07/25/15 06:08 PM,68,34,34,0,7,0,0,0,0,0,1,0,0,
1882,MINT50,"50 Mint Plz San Francisco, CA 94103",Stella Kim,sunny,64,07/18/15 12:25 PM,07/18/15 12:35 PM,112,61,51,0,4,0,13,0,0,2,4,0,0,
1883,MINT51,"51 Mint Plz San Francisco, CA 94103",Stella Kim,sunny,64,07/18/15 12:35 PM,07/18/15 12:45 PM,198,88,110,0,17,0,8,0,0,0,2,0,0,
1884,MINT50,"50 Mint Plz San Francisco, CA 94103",Stella Kim,sunny,66,07/18/15 01:35 PM,07/18/15 01:45 PM,122,78,44,0,4,0,11,0,0,1,1,0,0,
1885,MINT51,"51 Mint Plz San Francisco, CA 94103",Stella Kim,sunny,66,07/18/15 01:45 PM,07/18/15 01:55 PM,206,96,110,0,11,0,8,0,0,0,1,0,0,"Odd side is side with Nordstrom / shopping, so more females have been observed."
1886,MCCOPPIN150,"150 McCoppin St San Francisco, CA 94103",Stella Kim,cloudy,61,07/25/15 12:19 PM,07/25/15 12:29 PM,24,19,5,0,0,0,0,0,0,0,0,0,0,"Valencia Street Artisan Fair occurring at this time, with vendors/artists selling art and crafts. On this block: only laundry place seemed open."
1887,MCCOPPIN151,"151 McCoppin St San Francisco, CA 94103",Stella Kim,cloudy,59,07/25/15 12:30 PM,07/25/15 12:40 PM,45,20,25,0,7,0,1,3,0,1,0,0,0,"Valencia Street Artisan Fair occurring at this time, with vendors/artists selling art and crafts. 9 F + 1 M of the count might have been in a tour group."
1888,MCCOPPIN150,"150 McCoppin St San Francisco, CA 94103",Stella Kim,,61,07/25/15 01:05 PM,07/25/15 01:15 PM,29,16,13,0,5,0,1,0,0,0,0,0,0,"Valencia Street Artisan Fair occurring at this time, with vendors/artists selling art and crafts. On this block: only laundry place seemed open."
1889,MCCOPPIN151,"151 McCoppin St San Francisco, CA 94103",Stella Kim,cloudy,61,07/25/15 01:16 PM,07/25/15 01:26 PM,21,10,11,0,0,0,0,0,0,0,0,0,0,"Valencia Street Artisan Fair occurring at this time, with vendors/artists selling art and crafts. "
1890,MCCOPPIN150,"150 McCoppin St San Francisco, CA 94103",Stella Kim,cloudy,61,07/21/15 12:13 PM,07/21/15 12:23 PM,21,14,7,0,1,0,2,0,0,0,0,0,0,"Construction happening in building behind screenline (@ 12 Valencia St), so there were men that kept passing me multiple times."
1891,MCCOPPIN151,"151 McCoppin St San Francisco, CA 94103",Stella Kim,cloudy,63,07/21/15 12:25 PM,07/21/15 12:35 PM,24,15,9,0,1,0,1,0,0,1,0,0,0,
1892,MCCOPPIN150,"150 McCoppin St San Francisco, CA 94103",Stella Kim,cloudy,63,07/21/15 01:10 PM,07/21/15 01:20 PM,20,12,8,0,1,0,0,0,0,1,0,0,0,"Construction happening in building behind screenline (@ 12 Valencia St), so there were men that kept passing me multiple times."
1893,MCCOPPIN151,"151 McCoppin St San Francisco, CA 94103",Stella Kim,cloudy,63,07/21/15 01:21 PM,07/21/15 01:31 PM,17,7,10,0,0,0,0,0,0,0,0,0,0,
1894,MCCOPPIN150,"150 McCoppin St San Francisco, CA 94103",Stella Kim,cloudy,61,07/21/15 05:20 PM,07/21/15 05:30 PM,14,9,5,0,0,0,1,0,0,0,0,0,0,
1895,MCCOPPIN151,"151 McCoppin St San Francisco, CA 94103",Stella Kim,cloudy,61,07/21/15 05:32 PM,07/21/15 05:42 PM,54,32,22,0,1,0,1,0,0,1,0,0,0,
1896,MCCOPPIN150,"150 McCoppin St San Francisco, CA 94103",Stella Kim,cloudy,61,07/21/15 06:50 PM,07/21/15 07:00 PM,23,10,13,0,0,0,1,0,0,0,0,0,0,
1897,MCCOPPIN151,"151 McCoppin St San Francisco, CA 94103",Stella Kim,cloudy,61,07/21/15 06:50 PM,07/21/15 07:00 PM,35,20,15,0,0,0,0,1,0,1,0,0,0,
1898,LINDEN451,"451 Linden St San Francisco, CA 94102",Stella Kim,cloudy,61,07/25/15 06:00 PM,07/25/15 06:10 PM,45,21,24,0,1,0,0,0,0,0,0,0,0,Gough St. is one way street. This is alleyside.
1899,LINDEN450,"450 Linden St San Francisco, CA 94102",Stella Kim,cloudy,61,07/25/15 06:10 PM,07/25/15 06:20 PM,29,17,12,0,0,0,2,0,0,0,0,0,0,Gough St. is one way street (explains why there is 0 cyclists). This is NOT alleyside.
1900,MINT50,"50 Mint Plz San Francisco, CA 94103",Xinyu Liang,sunny,,07/29/15 05:10 PM,07/29/15 05:20 PM,181,107,74,0,6,0,4,0,0,0,0,0,0,
1901,MINT51,"51 Mint Plz San Francisco, CA 94103",Xinyu Liang,sunny,,07/29/15 05:23 PM,07/29/15 05:33 PM,203,115,88,0,0,0,0,0,0,0,0,0,0,
1902,MARKET451,"451 Market St San Francisco, CA 94105",Alex Caldwell,cloudy,60,07/22/15 05:45 PM,07/22/15 05:55 PM,113,58,55,0,7,0,5,2,0,0,1,0,0,1 was pulling cart while cycling
1903,MARKET450,"450 Market St San Francisco, CA 94111",Alex Caldwell,cloudy,59,07/22/15 05:55 PM,07/22/15 06:10 PM,103,60,43,0,2,0,4,3,0,1,0,0,0,
1904,MARKET450,"450 Market St San Francisco, CA 94111",Alex Caldwell,cloudy,59,07/22/15 06:40 PM,07/22/15 06:50 PM,130,70,60,0,1,0,24,2,0,1,0,0,0,Skateboard tricks off of statue. Work scavenger hunt of 18 people: people had to do cartwheel & someone had to take a picture of it. 2 people charging phones.
1905,LINDEN451,"451 Linden St San Francisco, CA 94102",Patricia Mou,sunny,66,07/18/15 05:05 PM,07/18/15 05:15 PM,52,27,25,0,1,0,0,0,0,1,0,0,0,Odd side (this side) is the side with Linden Alley.
1906,LINDEN450,"450 Linden St San Francisco, CA 94102",Patricia Mou,sunny,60,07/18/15 05:15 PM,07/18/15 05:25 PM,38,21,17,0,6,0,1,2,0,0,0,0,0,"Even side is non-Alley side. One way street on Gough, so explains why bikes only left to right. "
