id,name,notes,location,startedAt,endedAt,modePedestrian
SFMove117,Larkin at McAllister,"8-9am: 0W, 0S; 10am: 0W, 1S; 11am: 0W, 0S; 12pm: 0W, 1S; 2pm: cyclist left blank; 3 pm: 1W, 1S (pattern: ppl waiting @ light on east side of larkin b/c the light is so long, walking into middle of intersection to view city hall)","-122.417022585868, 37.7807224693973",05/27/17 06:00 PM,05/27/17 06:10 PM,1
SFMove118,CC Plaza crossing at City Hall,"12-1: 1W; 2-3:1S 4PM: 0W, 1S; 5PM: 0W, 0S; 6PM: 0W, 0S; 7PM: 1W, 0S","-122.418387830257, 37.7793885014858",06/07/17 06:00 PM,06/07/17 06:10 PM,1
SFMove119,Memorial Court,"1-2 1 Stroller; 8:00 am - ""Van Ness data count not plaza, should not use. Sorry!""; no data entered for 8 am 4PM: 0W, 0S 5PM 0W, 1S ""foot traffic from opera show."" 6PM 0W, 0S 7PM: 0W, 0S","-122.420607358217, 37.7791134370415",06/07/16 04:00 PM,06/07/16 04:10 PM,1
SFMove120,Memorial Court,"1-2 1 Stroller; 8:00 am - ""Van Ness data count not plaza, should not use. Sorry!""; no data entered for 8 am 4PM: 0W, 0S 5PM 0W, 1S ""foot traffic from opera show."" 6PM 0W, 0S 7PM: 0W, 0S","-122.420607358217, 37.7791134370415",06/07/17 02:00 PM,06/07/17 02:10 PM,1
SFMove121,Memorial Court,"1-2 1 Stroller; 8:00 am - ""Van Ness data count not plaza, should not use. Sorry!""; no data entered for 8 am 4PM: 0W, 0S 5PM 0W, 1S ""foot traffic from opera show."" 6PM 0W, 0S 7PM: 0W, 0S","-122.420607358217, 37.7791134370415",06/07/17 03:00 PM,06/07/17 03:10 PM,1
SFMove122,Memorial Court,"1-2 1 Stroller; 8:00 am - ""Van Ness data count not plaza, should not use. Sorry!""; no data entered for 8 am 4PM: 0W, 0S 5PM 0W, 1S ""foot traffic from opera show."" 6PM 0W, 0S 7PM: 0W, 0S","-122.420607358217, 37.7791134370415",09/22/17 07:00 PM,09/22/17 07:10 PM,1
SFMove123,Memorial Court,"1-2 1 Stroller; 8:00 am - ""Van Ness data count not plaza, should not use. Sorry!""; no data entered for 8 am 4PM: 0W, 0S 5PM 0W, 1S ""foot traffic from opera show."" 6PM 0W, 0S 7PM: 0W, 0S","-122.420607358217, 37.7791134370415",06/07/17 09:00 AM,06/07/17 09:10 AM,1
SFMove124,Memorial Court,"1-2 1 Stroller; 8:00 am - ""Van Ness data count not plaza, should not use. Sorry!""; no data entered for 8 am 4PM: 0W, 0S 5PM 0W, 1S ""foot traffic from opera show."" 6PM 0W, 0S 7PM: 0W, 0S","-122.420607358217, 37.7791134370415",06/07/17 10:00 AM,06/07/17 10:10 AM,1
SFMove125,Memorial Court,"8AM-12PM: 0W, 0S; 12PM: 1W; 3PM: Grad rush for SFSU; 4PM: 2S. ","-122.420607358217, 37.7791134370415",05/25/17 02:00 PM,05/25/17 02:10 PM,1
SFMove126,Mcallister at Van Ness,"10 am: 1 wheelchar; 11 am: 1 stroller; 12-1: 1 skateboard, 1 ice-cream cart, 1-2: 1 stroller; 2-3: 1 skateboard; 3-4: 1 ice-cream cart  4PM: 3W, 1S; 5PM: 0W, 1S; 6PM: 0W, 0S; 7PM: 1W, 0S","-122.42080181837, 37.7800716527685",06/07/17 02:00 PM,06/07/17 02:10 PM,1
SFMove127,Mcallister at Van Ness,"10 am: 1 wheelchar; 11 am: 1 stroller; 12-1: 1 skateboard, 1 ice-cream cart, 1-2: 1 stroller; 2-3: 1 skateboard; 3-4: 1 ice-cream cart  4PM: 3W, 1S; 5PM: 0W, 1S; 6PM: 0W, 0S; 7PM: 1W, 0S","-122.42080181837, 37.7800716527685",06/07/16 04:00 PM,06/07/16 04:10 PM,1
SFMove128,Mcallister at Van Ness,"10 am: 1 wheelchar; 11 am: 1 stroller; 12-1: 1 skateboard, 1 ice-cream cart, 1-2: 1 stroller; 2-3: 1 skateboard; 3-4: 1 ice-cream cart  4PM: 3W, 1S; 5PM: 0W, 1S; 6PM: 0W, 0S; 7PM: 1W, 0S","-122.42080181837, 37.7800716527685",06/07/17 11:00 AM,06/07/17 11:10 AM,1
SFMove129,Mcallister at Van Ness,"10 am: 1 wheelchar; 11 am: 1 stroller; 12-1: 1 skateboard, 1 ice-cream cart, 1-2: 1 stroller; 2-3: 1 skateboard; 3-4: 1 ice-cream cart  4PM: 3W, 1S; 5PM: 0W, 1S; 6PM: 0W, 0S; 7PM: 1W, 0S","-122.42080181837, 37.7800716527685",09/22/17 07:00 PM,09/22/17 07:10 PM,1
SFMove130,Mcallister at Van Ness,"8AM: 0W, 1S. 9AM-12PM: 0W, 0S. 12PM: 1W, 0S 1PM: 0W, 0S 2PM: 0W, 1S, one bike on sidewalk. 3PM: 0W, 1S 4PM: 1W, 0S 5PM: 0W, 1S 6PM: 0W, 0S 7PM: 0W, 0S","-122.42080181837, 37.7800716527685",05/25/17 12:00 PM,05/25/17 12:10 PM,1
SFMove131,Mcallister at Van Ness,"8AM: 0W, 1S. 9AM-12PM: 0W, 0S. 12PM: 1W, 0S 1PM: 0W, 0S 2PM: 0W, 1S, one bike on sidewalk. 3PM: 0W, 1S 4PM: 1W, 0S 5PM: 0W, 1S 6PM: 0W, 0S 7PM: 0W, 0S","-122.42080181837, 37.7800716527685",05/25/17 04:00 PM,05/25/17 04:10 PM,1
SFMove132,Hyde at Fulton,"8 am: 1 scooter; 1 wheelchair at 1500 hrs; at 1300 hrs people going to see Hamilton and coming out of ubers; surveyor for 1200-1600 hrs reported feeling unsafe at location 6C, approached many times; 1 wheelchair and 2 strollers at 1600 hrs; 2 wheelchairs at 1700 hrs; 1 wheelchair and 1 stroller at 1800 hrs","-122.415010929107, 37.7791950556568",06/10/17 11:00 AM,06/10/17 11:10 AM,1
SFMove133,Mcallister at Van Ness,9AM: 1S; 10AM: 1W; 3PM: Grad rush for SFSU; 7PM: 1W,"-122.42080181837, 37.7800716527685",05/27/17 10:00 AM,05/27/17 10:10 AM,1
SFMove134,Mcallister at Van Ness,no wheelchairs or strollers from 8:00-12:00; 2 wheelchairs at 1200 hrs; 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 stroller at 1500 hrs; 1 stroller at 1700 hrs,"-122.42080181837, 37.7800716527685",06/10/17 11:00 AM,06/10/17 11:10 AM,1
SFMove135,Mcallister at Van Ness,no wheelchairs or strollers from 8:00-12:00; 2 wheelchairs at 1200 hrs; 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 stroller at 1500 hrs; 1 stroller at 1700 hrs,"-122.42080181837, 37.7800716527685",06/10/17 02:00 PM,06/10/17 02:10 PM,1
SFMove136,Grove at Hyde,"8-9am: 0W, 0S; 10am: 0W, 3S; 11am: 2W, 2S; 12pm: 3W, 2S; 1pm: 2W, 2S; 2pm: 3W, 0S; 3pm: 0W, 1S; 4pm: 0W 2S; 5pm: 1W 0S; 6-7pm: 0W 0S (3 skaters; musica at the burger king is nice but a little creepy given the contest, too loud for skaters; ravers, addicts, sellers, psychos, families @ the theater)","-122.416036874055, 37.778744563186",05/27/17 09:00 AM,05/27/17 09:10 AM,1
SFMove137,Mcallister at Van Ness,no wheelchairs or strollers from 8:00-12:00; 2 wheelchairs at 1200 hrs; 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 stroller at 1500 hrs; 1 stroller at 1700 hrs,"-122.42080181837, 37.7800716527685",06/10/17 09:00 AM,06/10/17 09:10 AM,1
SFMove138,Van Ness at Mcallister,"8AM: 0W, 0S. 9AM: 0W, 0S 10AM: 0W, 2S 11AM: 2W, 0S more peds on east side. 12PM: 0W, 1S 1PM: 0W, 2S 2PM: 0W, 1S 3PM: 0W, 0S 4PM: 0W, 1S 5-8PM: 0W, 0S","-122.420356571674, 37.7803991818182",05/25/17 09:00 AM,05/25/17 09:10 AM,1
SFMove139,Van Ness at Mcallister,"8AM: 0W, 0S. 9AM: 0W, 0S 10AM: 0W, 2S 11AM: 2W, 0S more peds on east side. 12PM: 0W, 1S 1PM: 0W, 2S 2PM: 0W, 1S 3PM: 0W, 0S 4PM: 0W, 1S 5-8PM: 0W, 0S","-122.420356571674, 37.7803991818182",05/25/17 08:00 AM,05/25/17 08:10 AM,1
SFMove140,Van Ness at Mcallister,"8AM: 0W, 0S. 9AM: 0W, 0S 10AM: 0W, 2S 11AM: 2W, 0S more peds on east side. 12PM: 0W, 1S 1PM: 0W, 2S 2PM: 0W, 1S 3PM: 0W, 0S 4PM: 0W, 1S 5-8PM: 0W, 0S","-122.420356571674, 37.7803991818182",05/25/17 01:00 PM,05/25/17 01:10 PM,1
SFMove141,Van Ness at Mcallister,"8AM: 0W, 0S. 9AM: 0W, 0S 10AM: 0W, 2S 11AM: 2W, 0S more peds on east side. 12PM: 0W, 1S 1PM: 0W, 2S 2PM: 0W, 1S 3PM: 0W, 0S 4PM: 0W, 1S 5-8PM: 0W, 0S","-122.420356571674, 37.7803991818182",05/25/17 11:00 AM,05/25/17 11:10 AM,1
SFMove142,Van Ness at Mcallister,"8AM: 0W, 0S. 9AM: 0W, 0S 10AM: 0W, 2S 11AM: 2W, 0S more peds on east side. 12PM: 0W, 1S 1PM: 0W, 2S 2PM: 0W, 1S 3PM: 0W, 0S 4PM: 0W, 1S 5-8PM: 0W, 0S","-122.420356571674, 37.7803991818182",05/25/17 12:00 PM,05/25/17 12:10 PM,1
SFMove143,Van Ness at Mcallister,"8AM: 0W, 0S. 9AM: 0W, 0S 10AM: 0W, 2S 11AM: 2W, 0S more peds on east side. 12PM: 0W, 1S 1PM: 0W, 2S 2PM: 0W, 1S 3PM: 0W, 0S 4PM: 0W, 1S 5-8PM: 0W, 0S","-122.420356571674, 37.7803991818182",05/25/17 02:00 PM,05/25/17 02:10 PM,1
SFMove144,Van Ness at Mcallister,"8AM: 0W, 0S. 9AM: 0W, 0S 10AM: 0W, 2S 11AM: 2W, 0S more peds on east side. 12PM: 0W, 1S 1PM: 0W, 2S 2PM: 0W, 1S 3PM: 0W, 0S 4PM: 0W, 1S 5-8PM: 0W, 0S","-122.420356571674, 37.7803991818182",05/25/17 05:00 PM,05/25/17 05:10 PM,1
SFMove145,Grove at Van Ness,"12PM: 0W, 3S 1PM: 0W, 2S  2PM: 0W, 0S 3PM: 0W, 1S $PM-8PM: 0W, 0S","-122.420403510332, 37.7781477889698",06/07/17 12:00 PM,06/07/17 12:10 PM,1
SFMove146,Civic Center crossing at Fulton Street,"89am: 2S; 10am: 1W, 2S; 11am: 1W, 3S; 12-1: 3S; 1-2: 1W,1S; 2-3: 3W, 6 pets; 3-4: 1W,2S, 1 pet; 4PM: 0W, 0S; 5PM: 0W, 0S; 6PM: 0W, 1S; 7PM: 0W, 0S","-122.41684153676, 37.7795787666528",06/07/17 09:00 AM,06/07/17 09:10 AM,1
SFMove147,Van Ness at Mcallister,"10 am: 1 stroller; 11 am: 1 wheelchair; 1-2: 1 skateboard; 2-3: 1 wheelchair, 1 stroller; 4PM: 0W, 1S; 5PM: 0W, 0S; 6PM: 0W, 0S; 7PM: 1W, 1S","-122.420356571674, 37.7803991818182",06/07/17 06:00 PM,06/07/17 06:10 PM,1
SFMove148,Van Ness at Mcallister,"10 am: 1 stroller; 11 am: 1 wheelchair; 1-2: 1 skateboard; 2-3: 1 wheelchair, 1 stroller; 4PM: 0W, 1S; 5PM: 0W, 0S; 6PM: 0W, 0S; 7PM: 1W, 1S","-122.420356571674, 37.7803991818182",06/07/17 01:00 PM,06/07/17 01:10 PM,1
SFMove149,Van Ness at Mcallister,"10 am: 1 stroller; 11 am: 1 wheelchair; 1-2: 1 skateboard; 2-3: 1 wheelchair, 1 stroller; 4PM: 0W, 1S; 5PM: 0W, 0S; 6PM: 0W, 0S; 7PM: 1W, 1S","-122.420356571674, 37.7803991818182",06/07/17 02:00 PM,06/07/17 02:10 PM,1
SFMove150,Van Ness at Mcallister,"10 am: 1 stroller; 11 am: 1 wheelchair; 1-2: 1 skateboard; 2-3: 1 wheelchair, 1 stroller; 4PM: 0W, 1S; 5PM: 0W, 0S; 6PM: 0W, 0S; 7PM: 1W, 1S","-122.420356571674, 37.7803991818182",06/07/17 05:00 PM,06/07/17 05:10 PM,1
SFMove151,Van Ness at Mcallister,"10 am: 1 stroller; 11 am: 1 wheelchair; 1-2: 1 skateboard; 2-3: 1 wheelchair, 1 stroller; 4PM: 0W, 1S; 5PM: 0W, 0S; 6PM: 0W, 0S; 7PM: 1W, 1S","-122.420356571674, 37.7803991818182",06/07/17 03:00 PM,06/07/17 03:10 PM,1
SFMove152,Van Ness at Mcallister,"10 am: 1 stroller; 11 am: 1 wheelchair; 1-2: 1 skateboard; 2-3: 1 wheelchair, 1 stroller; 4PM: 0W, 1S; 5PM: 0W, 0S; 6PM: 0W, 0S; 7PM: 1W, 1S","-122.420356571674, 37.7803991818182",06/07/16 04:00 PM,06/07/16 04:10 PM,1
SFMove153,Van Ness at Mcallister,"8AM: 0W, 0S. 9AM: 0W, 0S 10AM: 0W, 2S 11AM: 2W, 0S more peds on east side. 12PM: 0W, 1S 1PM: 0W, 2S 2PM: 0W, 1S 3PM: 0W, 0S 4PM: 0W, 1S 5-8PM: 0W, 0S","-122.420356571674, 37.7803991818182",05/25/17 04:00 PM,05/25/17 04:10 PM,1
SFMove154,Van Ness at Mcallister,"10 am: 1 stroller; 11 am: 1 wheelchair; 1-2: 1 skateboard; 2-3: 1 wheelchair, 1 stroller; 4PM: 0W, 1S; 5PM: 0W, 0S; 6PM: 0W, 0S; 7PM: 1W, 1S","-122.420356571674, 37.7803991818182",06/07/17 11:00 AM,06/07/17 11:10 AM,1
SFMove155,Van Ness at Mcallister,"8AM: 0W, 0S. 9AM: 0W, 0S 10AM: 0W, 2S 11AM: 2W, 0S more peds on east side. 12PM: 0W, 1S 1PM: 0W, 2S 2PM: 0W, 1S 3PM: 0W, 0S 4PM: 0W, 1S 5-8PM: 0W, 0S","-122.420356571674, 37.7803991818182",05/25/17 07:00 PM,05/25/17 07:10 PM,1
SFMove156,CC Plaza crossing at City Hall,"12-1: 1W; 2-3:1S 4PM: 0W, 1S; 5PM: 0W, 0S; 6PM: 0W, 0S; 7PM: 1W, 0S","-122.418387830257, 37.7793885014858",06/07/17 05:00 PM,06/07/17 05:10 PM,1
SFMove157,Leavenworth at UN Plaza,"8am: 1W, 4S; 9am: 0W, 0S; 10am: 0W, 2S; 11am: 1W, 0S: 12-1:1w,; 1-2:2w,1s; 2-3:3w,1s; 3-4:4w; surveyor forgot to record 4pm-5pm; 6pm: 3W 0S; 7pm: 1W, 1S","-122.413652390241, 37.7805592358459",06/07/17 10:00 AM,06/07/17 10:10 AM,1
SFMove158,Van Ness at Mcallister,11 am: 1 stroller; 2 wheelchairs at 1200 hrs; 1 wheelchair and 2 strollers at 1500 hrs,"-122.420356571674, 37.7803991818182",06/10/17 10:00 AM,06/10/17 10:10 AM,1
SFMove159,McAllister at Hyde,"8-11am: 0W, 0S (10 ppl in 1 swoop from bus stop drop; most ped traffic on the north sidewalk); 12pm: 2 skateboards; 1pm: 1W, 0S; 3pm: 0W, 1S","-122.416398972272, 37.780589974575",05/27/17 11:00 AM,05/27/17 11:10 AM,1
SFMove160,Grove at Van Ness,"12PM: 0W, 3S 1PM: 0W, 2S  2PM: 0W, 0S 3PM: 0W, 1S $PM-8PM: 0W, 0S","-122.420403510332, 37.7781477889698",06/07/17 09:00 AM,06/07/17 09:10 AM,1
SFMove161,Grove at Van Ness,"12PM: 0W, 3S 1PM: 0W, 2S  2PM: 0W, 0S 3PM: 0W, 1S $PM-8PM: 0W, 0S","-122.420403510332, 37.7781477889698",06/07/17 10:00 AM,06/07/17 10:10 AM,1
SFMove162,Grove at Van Ness,"12PM: 0W, 3S 1PM: 0W, 2S  2PM: 0W, 0S 3PM: 0W, 1S $PM-8PM: 0W, 0S","-122.420403510332, 37.7781477889698",06/07/17 08:00 AM,06/07/17 08:10 AM,1
SFMove163,Grove at Van Ness,"8AM: 0W, 0S 90-95% of ped traffic on symphony side of Grove. 9AM: 0W, 0S 10AM: 1W, 1S 11AM: 0W, 0S 12PM: 0W, 0S, Event at Davies let Out. 1PM: 0W, 0S 2PM: 0W, 1S 2PM: 0W, 1S 4PM: 2W, 2S 5PM: 0W, 2S 6PM: 0W, 1S 4PM: 0W, 0S 120-30 appeared to be going to Davies Symphony Hall. Did not observe Davies traffic between 4-7. ","-122.420403510332, 37.7781477889698",05/25/17 02:00 PM,05/25/17 02:10 PM,1
SFMove164,Grove at Van Ness,"8AM: 0W, 0S 90-95% of ped traffic on symphony side of Grove. 9AM: 0W, 0S 10AM: 1W, 1S 11AM: 0W, 0S 12PM: 0W, 0S, Event at Davies let Out. 1PM: 0W, 0S 2PM: 0W, 1S 2PM: 0W, 1S 4PM: 2W, 2S 5PM: 0W, 2S 6PM: 0W, 1S 4PM: 0W, 0S 120-30 appeared to be going to Davies Symphony Hall. Did not observe Davies traffic between 4-7. ","-122.420403510332, 37.7781477889698",05/25/17 03:00 PM,05/25/17 03:10 PM,1
SFMove165,Grove at Van Ness,"8AM: 0W, 0S 90-95% of ped traffic on symphony side of Grove. 9AM: 0W, 0S 10AM: 1W, 1S 11AM: 0W, 0S 12PM: 0W, 0S, Event at Davies let Out. 1PM: 0W, 0S 2PM: 0W, 1S 2PM: 0W, 1S 4PM: 2W, 2S 5PM: 0W, 2S 6PM: 0W, 1S 4PM: 0W, 0S 120-30 appeared to be going to Davies Symphony Hall. Did not observe Davies traffic between 4-7. ","-122.420403510332, 37.7781477889698",05/25/17 07:00 PM,05/25/17 07:10 PM,1
SFMove166,Grove at Van Ness,"8AM: 0W, 0S 90-95% of ped traffic on symphony side of Grove. 9AM: 0W, 0S 10AM: 1W, 1S 11AM: 0W, 0S 12PM: 0W, 0S, Event at Davies let Out. 1PM: 0W, 0S 2PM: 0W, 1S 2PM: 0W, 1S 4PM: 2W, 2S 5PM: 0W, 2S 6PM: 0W, 1S 4PM: 0W, 0S 120-30 appeared to be going to Davies Symphony Hall. Did not observe Davies traffic between 4-7. ","-122.420403510332, 37.7781477889698",05/25/17 08:00 AM,05/25/17 08:10 AM,1
SFMove167,Grove at Van Ness,"8AM: 0W, 0S 90-95% of ped traffic on symphony side of Grove. 9AM: 0W, 0S 10AM: 1W, 1S 11AM: 0W, 0S 12PM: 0W, 0S, Event at Davies let Out. 1PM: 0W, 0S 2PM: 0W, 1S 2PM: 0W, 1S 4PM: 2W, 2S 5PM: 0W, 2S 6PM: 0W, 1S 4PM: 0W, 0S 120-30 appeared to be going to Davies Symphony Hall. Did not observe Davies traffic between 4-7. ","-122.420403510332, 37.7781477889698",05/25/17 09:00 AM,05/25/17 09:10 AM,1
SFMove168,Grove at Van Ness,"12PM: 0W, 3S 1PM: 0W, 2S  2PM: 0W, 0S 3PM: 0W, 1S $PM-8PM: 0W, 0S","-122.420403510332, 37.7781477889698",06/07/17 01:00 PM,06/07/17 01:10 PM,1
SFMove169,Grove at Van Ness,"12PM: 0W, 3S 1PM: 0W, 2S  2PM: 0W, 0S 3PM: 0W, 1S $PM-8PM: 0W, 0S","-122.420403510332, 37.7781477889698",06/07/17 02:00 PM,06/07/17 02:10 PM,1
SFMove170,Grove at Van Ness,"12PM: 0W, 3S 1PM: 0W, 2S  2PM: 0W, 0S 3PM: 0W, 1S $PM-8PM: 0W, 0S","-122.420403510332, 37.7781477889698",06/07/17 03:00 PM,06/07/17 03:10 PM,1
SFMove171,Grove at Van Ness,"12PM: 0W, 3S 1PM: 0W, 2S  2PM: 0W, 0S 3PM: 0W, 1S $PM-8PM: 0W, 0S","-122.420403510332, 37.7781477889698",09/22/17 07:00 PM,09/22/17 07:10 PM,1
SFMove172,Grove at Van Ness,"12PM: 0W, 3S 1PM: 0W, 2S  2PM: 0W, 0S 3PM: 0W, 1S $PM-8PM: 0W, 0S","-122.420403510332, 37.7781477889698",06/07/16 04:00 PM,06/07/16 04:10 PM,1
SFMove173,Grove at Van Ness,"12PM: 0W, 3S 1PM: 0W, 2S  2PM: 0W, 0S 3PM: 0W, 1S $PM-8PM: 0W, 0S","-122.420403510332, 37.7781477889698",06/07/17 11:00 AM,06/07/17 11:10 AM,1
SFMove174,Grove at Van Ness,"12PM: 0W, 3S 1PM: 0W, 2S  2PM: 0W, 0S 3PM: 0W, 1S $PM-8PM: 0W, 0S","-122.420403510332, 37.7781477889698",06/07/17 05:00 PM,06/07/17 05:10 PM,1
SFMove175,Grove at Van Ness,"12PM: 0W, 3S 1PM: 0W, 2S  2PM: 0W, 0S 3PM: 0W, 1S $PM-8PM: 0W, 0S","-122.420403510332, 37.7781477889698",06/07/17 06:00 PM,06/07/17 06:10 PM,1
SFMove176,Van Ness at Grove,"8AM: 0W, 1S 9AM: 1W, 1S 10AM: 0W, 0S 11AM: 1W, 0S 12PM: 0W, 0S 1PM: 0W, 0S People walking in BRT construction zone, coned off from automobiles.  2PM: 0W, 1S 3PM: 0W, 1S. Note: Pretty wide intersection with a lot of bus and large truck traffic, may have missed some cyclists across street.  4PM-8PM: 0W, 0S","-122.419859021902, 37.7778849101824",05/25/17 12:00 PM,05/25/17 12:10 PM,1
SFMove177,Van Ness at Grove,"8AM: 0W, 1S 9AM: 1W, 1S 10AM: 0W, 0S 11AM: 1W, 0S 12PM: 0W, 0S 1PM: 0W, 0S People walking in BRT construction zone, coned off from automobiles.  2PM: 0W, 1S 3PM: 0W, 1S. Note: Pretty wide intersection with a lot of bus and large truck traffic, may have missed some cyclists across street.  4PM-8PM: 0W, 0S","-122.419859021902, 37.7778849101824",05/25/17 05:00 PM,05/25/17 05:10 PM,1
SFMove178,Van Ness at Grove,"8AM: 0W, 1S 9AM: 1W, 1S 10AM: 0W, 0S 11AM: 1W, 0S 12PM: 0W, 0S 1PM: 0W, 0S People walking in BRT construction zone, coned off from automobiles.  2PM: 0W, 1S 3PM: 0W, 1S. Note: Pretty wide intersection with a lot of bus and large truck traffic, may have missed some cyclists across street.  4PM-8PM: 0W, 0S","-122.419859021902, 37.7778849101824",05/25/17 06:00 PM,05/25/17 06:10 PM,1
SFMove179,Van Ness at Grove,"8 am: 0W, 0S; 9 am: 1W, 0S; 10-11 am 0W, 0S; 4PM-7PM: 0W, 0S 8PM: 0W, 1S","-122.419859021902, 37.7778849101824",06/07/17 03:00 PM,06/07/17 03:10 PM,1
SFMove180,Van Ness at Grove,"8 am: 0W, 0S; 9 am: 1W, 0S; 10-11 am 0W, 0S; 4PM-7PM: 0W, 0S 8PM: 0W, 1S","-122.419859021902, 37.7778849101824",06/07/17 12:00 PM,06/07/17 12:10 PM,1
SFMove181,Van Ness at Grove,"8 am: 0W, 0S; 9 am: 1W, 0S; 10-11 am 0W, 0S; 4PM-7PM: 0W, 0S 8PM: 0W, 1S","-122.419859021902, 37.7778849101824",06/07/17 09:00 AM,06/07/17 09:10 AM,1
SFMove182,Van Ness at Grove,"8 am: 0W, 0S; 9 am: 1W, 0S; 10-11 am 0W, 0S; 4PM-7PM: 0W, 0S 8PM: 0W, 1S","-122.419859021902, 37.7778849101824",06/07/17 11:00 AM,06/07/17 11:10 AM,1
SFMove183,Van Ness at Grove,"8 am: 0W, 0S; 9 am: 1W, 0S; 10-11 am 0W, 0S; 4PM-7PM: 0W, 0S 8PM: 0W, 1S","-122.419859021902, 37.7778849101824",06/07/17 01:00 PM,06/07/17 01:10 PM,1
SFMove184,Van Ness at Grove,"8 am: 0W, 0S; 9 am: 1W, 0S; 10-11 am 0W, 0S; 4PM-7PM: 0W, 0S 8PM: 0W, 1S","-122.419859021902, 37.7778849101824",06/07/17 10:00 AM,06/07/17 10:10 AM,1
SFMove185,Van Ness at Grove,"8 am: 0W, 0S; 9 am: 1W, 0S; 10-11 am 0W, 0S; 4PM-7PM: 0W, 0S 8PM: 0W, 1S","-122.419859021902, 37.7778849101824",06/07/17 08:00 AM,06/07/17 08:10 AM,1
SFMove186,Van Ness at Grove,"8 am: 0W, 0S; 9 am: 1W, 0S; 10-11 am 0W, 0S; 4PM-7PM: 0W, 0S 8PM: 0W, 1S","-122.419859021902, 37.7778849101824",06/07/17 02:00 PM,06/07/17 02:10 PM,1
SFMove187,Van Ness at Grove,"8 am: 0W, 0S; 9 am: 1W, 0S; 10-11 am 0W, 0S; 4PM-7PM: 0W, 0S 8PM: 0W, 1S","-122.419859021902, 37.7778849101824",06/07/16 04:00 PM,06/07/16 04:10 PM,1
SFMove188,Van Ness at Grove,"8AM: 0W, 1S 9AM: 1W, 1S 10AM: 0W, 0S 11AM: 1W, 0S 12PM: 0W, 0S 1PM: 0W, 0S People walking in BRT construction zone, coned off from automobiles.  2PM: 0W, 1S 3PM: 0W, 1S. Note: Pretty wide intersection with a lot of bus and large truck traffic, may have missed some cyclists across street.  4PM-8PM: 0W, 0S","-122.419859021902, 37.7778849101824",05/25/17 04:00 PM,05/25/17 04:10 PM,1
SFMove189,Van Ness at Grove,"8 am: 0W, 0S; 9 am: 1W, 0S; 10-11 am 0W, 0S; 4PM-7PM: 0W, 0S 8PM: 0W, 1S","-122.419859021902, 37.7778849101824",06/07/17 06:00 PM,06/07/17 06:10 PM,1
SFMove190,Van Ness at Grove,"8 am: 0W, 0S; 9 am: 1W, 0S; 10-11 am 0W, 0S; 4PM-7PM: 0W, 0S 8PM: 0W, 1S","-122.419859021902, 37.7778849101824",09/22/17 07:00 PM,09/22/17 07:10 PM,1
SFMove191,Van Ness at Grove,"9am: 1S; 10am: 1S1 baby carrier at 1200 hrs; 1 stroller at 1300 hrs; middle of the street is cordoned off with construction cones, one cyclist used it as a protected bike lane; 2 strollers at 1600 hrs; 1 wheelchair, 1 stroller at 1700; 1 wheelchair, 1 stroller at 1800; 1 stroller at 1900","-122.419859021902, 37.7778849101824",06/10/17 12:00 PM,06/10/17 12:10 PM,1
SFMove192,Polk at Grove,"10AM: 80% of peds are with dogs; 1PM; 1 bike on sidewalk; 3PM: 1W; 4PM: 1W, 1S, 6PM: 1W","-122.418187335133, 37.7782659783577",05/27/17 11:00 AM,05/27/17 11:10 AM,1
SFMove193,Polk at Grove,"8AM: 0W, 0S 9AM: 0W, 1S 10AM: 0/0 11AM: 0/0 12PM: 0/0 1PM: 0W, 1S 2PM: 0W, 2S 3PM: 1W, 1S 4PM: 0W, 0S 5PM: 1W, 2S 6PM: 0W, 0S 7PM: 0W, 0S","-122.418187335133, 37.7782659783577",05/25/17 12:00 PM,05/25/17 12:10 PM,1
SFMove194,Polk at Grove,"8AM: 0W, 0S 9AM: 0W, 1S 10AM: 0/0 11AM: 0/0 12PM: 0/0 1PM: 0W, 1S 2PM: 0W, 2S 3PM: 1W, 1S 4PM: 0W, 0S 5PM: 1W, 2S 6PM: 0W, 0S 7PM: 0W, 0S","-122.418187335133, 37.7782659783577",05/25/17 03:00 PM,05/25/17 03:10 PM,1
SFMove195,Polk at Grove,"8AM: 0W, 0S 9AM: 0W, 1S 10AM: 0/0 11AM: 0/0 12PM: 0/0 1PM: 0W, 1S 2PM: 0W, 2S 3PM: 1W, 1S 4PM: 0W, 0S 5PM: 1W, 2S 6PM: 0W, 0S 7PM: 0W, 0S","-122.418187335133, 37.7782659783577",05/25/17 05:00 PM,05/25/17 05:10 PM,1
SFMove196,Polk at Grove,"8AM: 0W, 0S 9AM: 0W, 1S 10AM: 0/0 11AM: 0/0 12PM: 0/0 1PM: 0W, 1S 2PM: 0W, 2S 3PM: 1W, 1S 4PM: 0W, 0S 5PM: 1W, 2S 6PM: 0W, 0S 7PM: 0W, 0S","-122.418187335133, 37.7782659783577",05/25/17 04:00 PM,05/25/17 04:10 PM,1
